-m --algo ppo --save-interval 10 --lr 0.001 --procs 8 --spec 1 4 1 4

Namespace(algo='ppo', batch_size=256, clip_eps=0.2, discount=0.99, entropy_coef=0.01, env=None, epochs=4, frames=10000000, frames_per_proc=None, gae_lambda=0.95, log_interval=1, lr=0.001, max_grad_norm=0.5, mem=False, model=None, optim_alpha=0.99, optim_eps=1e-08, procs=8, recurrence=1, save_interval=10, seed=65119, spec=[1, 4, 1, 4], text=False, value_loss_coef=0.5)

Device: cpu

Environments loaded

Training status loaded

Observations preprocessor loaded
Model loaded

ACModel(
  (image_conv): Sequential(
    (0): Conv2d(3, 16, kernel_size=(2, 2), stride=(1, 1))
    (1): ReLU()
    (2): MaxPool2d(kernel_size=(2, 2), stride=(2, 2), padding=0, dilation=1, ceil_mode=False)
    (3): Conv2d(16, 32, kernel_size=(2, 2), stride=(1, 1))
    (4): ReLU()
    (5): Conv2d(32, 64, kernel_size=(2, 2), stride=(1, 1))
    (6): ReLU()
  )
  (actor): Sequential(
    (0): Linear(in_features=66, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=7, bias=True)
  )
  (critic): Sequential(
    (0): Linear(in_features=66, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=1, bias=True)
  )
)

Optimizer loaded

-m --algo ppo --save-interval 10 --lr 0.001 --procs 8 --spec 1 4 1 4

Namespace(algo='ppo', batch_size=256, clip_eps=0.2, discount=0.99, entropy_coef=0.01, env=None, epochs=4, frames=10000000, frames_per_proc=None, gae_lambda=0.95, log_interval=1, lr=0.001, max_grad_norm=0.5, mem=False, model=None, optim_alpha=0.99, optim_eps=1e-08, procs=8, recurrence=1, save_interval=10, seed=913357, spec=[1, 4, 1, 4], text=False, value_loss_coef=0.5)

Device: cpu

Environments loaded

Training status loaded

Observations preprocessor loaded
Model loaded

ACModel(
  (image_conv): Sequential(
    (0): Conv2d(3, 16, kernel_size=(2, 2), stride=(1, 1))
    (1): ReLU()
    (2): MaxPool2d(kernel_size=(2, 2), stride=(2, 2), padding=0, dilation=1, ceil_mode=False)
    (3): Conv2d(16, 32, kernel_size=(2, 2), stride=(1, 1))
    (4): ReLU()
    (5): Conv2d(32, 64, kernel_size=(2, 2), stride=(1, 1))
    (6): ReLU()
  )
  (actor): Sequential(
    (0): Linear(in_features=66, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=7, bias=True)
  )
  (critic): Sequential(
    (0): Linear(in_features=66, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=1, bias=True)
  )
)

Optimizer loaded

U 1 | F 002048 | FPS 0670 | D 3 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 0.0 0.0 0 0 | H 1.906 | V 0.291 | pL 0.051 | vL 0.001 | ∇ 0.069
U 1 | F 002048 | FPS 0657 | D 3 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 0.0 0.0 0 0 | H 1.873 | V -0.675 | pL -0.110 | vL 0.002 | ∇ 0.109
U 2 | F 004096 | FPS 0661 | D 6 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 0.0 0.0 0 0 | H 1.931 | V 0.230 | pL 0.041 | vL 0.000 | ∇ 0.046
U 2 | F 004096 | FPS 0659 | D 6 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 0.0 0.0 0 0 | H 1.904 | V -0.542 | pL -0.097 | vL 0.001 | ∇ 0.089
U 3 | F 006144 | FPS 0671 | D 9 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.925 | V 0.172 | pL 0.059 | vL 0.002 | ∇ 0.053
U 3 | F 006144 | FPS 0664 | D 9 | rR:μσmM 0.02 0.07 0.00 0.29 | F:μσmM 319.8 16.2 257.0 324.0 | H 1.901 | V -0.418 | pL -0.139 | vL 0.011 | ∇ 0.143
U 4 | F 008192 | FPS 0669 | D 12 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.940 | V 0.145 | pL 0.025 | vL 0.000 | ∇ 0.021
U 4 | F 008192 | FPS 0659 | D 12 | rR:μσmM 0.03 0.14 0.00 0.56 | F:μσmM 313.7 39.9 159.0 324.0 | H 1.888 | V -0.326 | pL -0.067 | vL 0.003 | ∇ 0.059
U 5 | F 010240 | FPS 0664 | D 15 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.929 | V 0.121 | pL 0.020 | vL 0.000 | ∇ 0.018
U 5 | F 010240 | FPS 0660 | D 15 | rR:μσmM 0.06 0.16 0.00 0.56 | F:μσmM 306.4 47.4 159.0 324.0 | H 1.920 | V -0.254 | pL -0.053 | vL 0.002 | ∇ 0.049
U 6 | F 012288 | FPS 0670 | D 18 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.935 | V 0.095 | pL 0.022 | vL 0.000 | ∇ 0.015
U 6 | F 012288 | FPS 0659 | D 18 | rR:μσmM 0.06 0.16 0.00 0.56 | F:μσmM 306.4 47.4 159.0 324.0 | H 1.927 | V -0.201 | pL -0.046 | vL 0.002 | ∇ 0.041
U 7 | F 014336 | FPS 0661 | D 21 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.940 | V 0.077 | pL 0.013 | vL 0.000 | ∇ 0.013
U 7 | F 014336 | FPS 0655 | D 22 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.938 | V -0.164 | pL -0.032 | vL 0.000 | ∇ 0.033
U 8 | F 016384 | FPS 0667 | D 24 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.937 | V 0.059 | pL 0.020 | vL 0.000 | ∇ 0.019
U 8 | F 016384 | FPS 0659 | D 25 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.940 | V -0.122 | pL -0.040 | vL 0.001 | ∇ 0.029
U 9 | F 018432 | FPS 0663 | D 27 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.942 | V 0.054 | pL 0.009 | vL 0.000 | ∇ 0.010
U 9 | F 018432 | FPS 0654 | D 28 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.941 | V -0.102 | pL -0.020 | vL 0.000 | ∇ 0.013
U 10 | F 020480 | FPS 0665 | D 30 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.942 | V 0.047 | pL 0.008 | vL 0.000 | ∇ 0.008
Status saved
U 10 | F 020480 | FPS 0652 | D 31 | rR:μσmM 0.01 0.05 0.00 0.19 | F:μσmM 322.0 7.7 292.0 324.0 | H 1.939 | V -0.084 | pL -0.019 | vL 0.000 | ∇ 0.017
Status saved
U 11 | F 022528 | FPS 0675 | D 33 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.939 | V 0.038 | pL 0.011 | vL 0.000 | ∇ 0.014
U 11 | F 022528 | FPS 0655 | D 34 | rR:μσmM 0.01 0.05 0.00 0.19 | F:μσmM 322.0 7.7 292.0 324.0 | H 1.941 | V -0.072 | pL -0.019 | vL 0.000 | ∇ 0.020
U 12 | F 024576 | FPS 0660 | D 37 | rR:μσmM 0.02 0.09 0.00 0.36 | F:μσmM 318.2 22.3 232.0 324.0 | H 1.940 | V 0.032 | pL 0.003 | vL 0.000 | ∇ 0.013
U 12 | F 024576 | FPS 0658 | D 37 | rR:μσmM 0.01 0.05 0.00 0.19 | F:μσmM 322.0 7.7 292.0 324.0 | H 1.940 | V -0.063 | pL -0.013 | vL 0.000 | ∇ 0.012
U 13 | F 026624 | FPS 0668 | D 40 | rR:μσmM 0.03 0.09 0.00 0.36 | F:μσmM 316.4 23.0 232.0 324.0 | H 1.943 | V 0.022 | pL 0.005 | vL 0.000 | ∇ 0.007
U 13 | F 026624 | FPS 0655 | D 40 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.941 | V -0.048 | pL -0.016 | vL 0.000 | ∇ 0.017
U 14 | F 028672 | FPS 0663 | D 43 | rR:μσmM 0.03 0.09 0.00 0.36 | F:μσmM 316.4 23.0 232.0 324.0 | H 1.944 | V 0.017 | pL 0.003 | vL 0.000 | ∇ 0.002
U 14 | F 028672 | FPS 0654 | D 44 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.943 | V -0.039 | pL -0.007 | vL 0.000 | ∇ 0.008
U 15 | F 030720 | FPS 0666 | D 46 | rR:μσmM 0.02 0.08 0.00 0.31 | F:μσmM 319.2 18.4 248.0 324.0 | H 1.940 | V 0.017 | pL 0.000 | vL 0.000 | ∇ 0.012
U 15 | F 030720 | FPS 0652 | D 47 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.944 | V -0.030 | pL -0.006 | vL 0.000 | ∇ 0.006
U 16 | F 032768 | FPS 0668 | D 49 | rR:μσmM 0.02 0.08 0.00 0.31 | F:μσmM 319.2 18.4 248.0 324.0 | H 1.945 | V 0.015 | pL 0.004 | vL 0.000 | ∇ 0.005
U 16 | F 032768 | FPS 0662 | D 50 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.944 | V -0.024 | pL -0.007 | vL 0.000 | ∇ 0.009
U 17 | F 034816 | FPS 0663 | D 52 | rR:μσmM 0.04 0.14 0.00 0.57 | F:μσmM 313.4 40.9 155.0 324.0 | H 1.938 | V 0.017 | pL -0.003 | vL 0.001 | ∇ 0.018
U 17 | F 034816 | FPS 0652 | D 53 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.944 | V -0.018 | pL -0.003 | vL 0.000 | ∇ 0.004
U 18 | F 036864 | FPS 0671 | D 55 | rR:μσmM 0.06 0.15 0.00 0.57 | F:μσmM 307.6 42.3 155.0 324.0 | H 1.942 | V 0.020 | pL 0.001 | vL 0.000 | ∇ 0.017
U 18 | F 036864 | FPS 0661 | D 56 | rR:μσmM 0.01 0.03 0.00 0.12 | F:μσmM 323.6 1.7 317.0 324.0 | H 1.943 | V -0.012 | pL -0.005 | vL 0.000 | ∇ 0.006
U 19 | F 038912 | FPS 0663 | D 58 | rR:μσmM 0.03 0.08 0.00 0.24 | F:μσmM 318.1 15.6 275.0 324.0 | H 1.944 | V 0.012 | pL 0.002 | vL 0.000 | ∇ 0.008
U 19 | F 038912 | FPS 0653 | D 60 | rR:μσmM 0.05 0.16 0.00 0.64 | F:μσmM 311.3 47.4 128.0 324.0 | H 1.941 | V -0.003 | pL -0.008 | vL 0.001 | ∇ 0.020
U 20 | F 040960 | FPS 0664 | D 61 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.945 | V 0.009 | pL 0.002 | vL 0.000 | ∇ 0.003
Status saved
