-m --algo ppo --save-interval 10 --lr 0.001 --procs 8 --spec 0 5 1 4

Namespace(algo='ppo', batch_size=256, clip_eps=0.2, discount=0.99, entropy_coef=0.01, env=None, epochs=4, frames=10000000, frames_per_proc=None, gae_lambda=0.95, log_interval=1, lr=0.001, max_grad_norm=0.5, mem=False, model=None, optim_alpha=0.99, optim_eps=1e-08, procs=8, recurrence=1, save_interval=10, seed=859118, spec=[0, 5, 1, 4], text=False, value_loss_coef=0.5)

-m --algo ppo --save-interval 10 --lr 0.001 --procs 8 --spec 0 5 1 4

Namespace(algo='ppo', batch_size=256, clip_eps=0.2, discount=0.99, entropy_coef=0.01, env=None, epochs=4, frames=10000000, frames_per_proc=None, gae_lambda=0.95, log_interval=1, lr=0.001, max_grad_norm=0.5, mem=False, model=None, optim_alpha=0.99, optim_eps=1e-08, procs=8, recurrence=1, save_interval=10, seed=487427, spec=[0, 5, 1, 4], text=False, value_loss_coef=0.5)

Device: cpu

Environments loaded

Training status loaded

Observations preprocessor loaded
Model loaded

ACModel(
  (image_conv): Sequential(
    (0): Conv2d(3, 16, kernel_size=(2, 2), stride=(1, 1))
    (1): ReLU()
    (2): MaxPool2d(kernel_size=(2, 2), stride=(2, 2), padding=0, dilation=1, ceil_mode=False)
    (3): Conv2d(16, 32, kernel_size=(2, 2), stride=(1, 1))
    (4): ReLU()
    (5): Conv2d(32, 64, kernel_size=(2, 2), stride=(1, 1))
    (6): ReLU()
  )
  (actor): Sequential(
    (0): Linear(in_features=66, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=7, bias=True)
  )
  (critic): Sequential(
    (0): Linear(in_features=66, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=1, bias=True)
  )
)

Device: cpu

Optimizer loaded

Environments loaded

Training status loaded

Observations preprocessor loaded
Model loaded

ACModel(
  (image_conv): Sequential(
    (0): Conv2d(3, 16, kernel_size=(2, 2), stride=(1, 1))
    (1): ReLU()
    (2): MaxPool2d(kernel_size=(2, 2), stride=(2, 2), padding=0, dilation=1, ceil_mode=False)
    (3): Conv2d(16, 32, kernel_size=(2, 2), stride=(1, 1))
    (4): ReLU()
    (5): Conv2d(32, 64, kernel_size=(2, 2), stride=(1, 1))
    (6): ReLU()
  )
  (actor): Sequential(
    (0): Linear(in_features=66, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=7, bias=True)
  )
  (critic): Sequential(
    (0): Linear(in_features=66, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=1, bias=True)
  )
)

Optimizer loaded

U 1 | F 002048 | FPS 0666 | D 3 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 0.0 0.0 0 0 | H 1.861 | V 0.289 | pL 0.049 | vL 0.001 | ∇ 0.076
U 1 | F 002048 | FPS 0658 | D 3 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 0.0 0.0 0 0 | H 1.881 | V 0.513 | pL 0.089 | vL 0.001 | ∇ 0.073
U 2 | F 004096 | FPS 0666 | D 6 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 0.0 0.0 0 0 | H 1.905 | V 0.236 | pL 0.042 | vL 0.000 | ∇ 0.038
U 2 | F 004096 | FPS 0650 | D 6 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 0.0 0.0 0 0 | H 1.913 | V 0.453 | pL 0.077 | vL 0.001 | ∇ 0.074
U 3 | F 006144 | FPS 0668 | D 9 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.930 | V 0.179 | pL 0.063 | vL 0.003 | ∇ 0.060
U 3 | F 006144 | FPS 0662 | D 9 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.931 | V 0.338 | pL 0.109 | vL 0.007 | ∇ 0.094
U 4 | F 008192 | FPS 0670 | D 12 | rR:μσmM 0.03 0.13 0.00 0.54 | F:μσmM 314.0 38.7 164.0 324.0 | H 1.920 | V 0.170 | pL 0.027 | vL 0.001 | ∇ 0.041
U 4 | F 008192 | FPS 0657 | D 12 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.927 | V 0.266 | pL 0.046 | vL 0.000 | ∇ 0.045
U 5 | F 010240 | FPS 0662 | D 15 | rR:μσmM 0.03 0.13 0.00 0.54 | F:μσmM 314.0 38.7 164.0 324.0 | H 1.933 | V 0.146 | pL 0.024 | vL 0.000 | ∇ 0.019
U 5 | F 010240 | FPS 0651 | D 15 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.930 | V 0.216 | pL 0.037 | vL 0.000 | ∇ 0.035
U 6 | F 012288 | FPS 0670 | D 18 | rR:μσmM 0.03 0.13 0.00 0.54 | F:μσmM 314.0 38.7 164.0 324.0 | H 1.939 | V 0.115 | pL 0.026 | vL 0.001 | ∇ 0.023
U 6 | F 012288 | FPS 0666 | D 19 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.923 | V 0.169 | pL 0.040 | vL 0.001 | ∇ 0.054
U 7 | F 014336 | FPS 0665 | D 21 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.939 | V 0.091 | pL 0.016 | vL 0.000 | ∇ 0.016
U 7 | F 014336 | FPS 0656 | D 22 | rR:μσmM 0.03 0.10 0.00 0.41 | F:μσmM 317.0 27.1 212.0 324.0 | H 1.932 | V 0.141 | pL 0.022 | vL 0.000 | ∇ 0.017
U 8 | F 016384 | FPS 0666 | D 24 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.940 | V 0.068 | pL 0.023 | vL 0.000 | ∇ 0.020
U 8 | F 016384 | FPS 0662 | D 25 | rR:μσmM 0.03 0.10 0.00 0.41 | F:μσmM 317.0 27.1 212.0 324.0 | H 1.929 | V 0.106 | pL 0.036 | vL 0.001 | ∇ 0.043
U 9 | F 018432 | FPS 0669 | D 27 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.941 | V 0.058 | pL 0.011 | vL 0.000 | ∇ 0.011
U 9 | F 018432 | FPS 0653 | D 28 | rR:μσmM 0.03 0.10 0.00 0.41 | F:μσmM 317.0 27.1 212.0 324.0 | H 1.935 | V 0.098 | pL 0.018 | vL 0.000 | ∇ 0.015
U 10 | F 020480 | FPS 0664 | D 31 | rR:μσmM 0.01 0.05 0.00 0.22 | F:μσmM 321.3 10.4 281.0 324.0 | H 1.940 | V 0.049 | pL 0.007 | vL 0.000 | ∇ 0.011
Status saved
U 10 | F 020480 | FPS 0653 | D 31 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.941 | V 0.085 | pL 0.016 | vL 0.000 | ∇ 0.013
Status saved
U 11 | F 022528 | FPS 0674 | D 34 | rR:μσmM 0.01 0.05 0.00 0.22 | F:μσmM 321.3 10.4 281.0 324.0 | H 1.942 | V 0.042 | pL 0.011 | vL 0.000 | ∇ 0.009
U 11 | F 022528 | FPS 0662 | D 34 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.942 | V 0.069 | pL 0.019 | vL 0.000 | ∇ 0.013
U 12 | F 024576 | FPS 0665 | D 37 | rR:μσmM 0.01 0.05 0.00 0.22 | F:μσmM 321.3 10.4 281.0 324.0 | H 1.943 | V 0.036 | pL 0.006 | vL 0.000 | ∇ 0.009
U 12 | F 024576 | FPS 0649 | D 38 | rR:μσmM 0.02 0.08 0.00 0.35 | F:μσmM 318.4 21.8 234.0 324.0 | H 1.941 | V 0.062 | pL 0.009 | vL 0.000 | ∇ 0.016
U 13 | F 026624 | FPS 0670 | D 40 | rR:μσmM 0.01 0.05 0.00 0.22 | F:μσmM 321.2 10.9 279.0 324.0 | H 1.941 | V 0.030 | pL 0.008 | vL 0.000 | ∇ 0.019
U 13 | F 026624 | FPS 0657 | D 41 | rR:μσmM 0.02 0.08 0.00 0.35 | F:μσmM 318.4 21.8 234.0 324.0 | H 1.938 | V 0.045 | pL 0.015 | vL 0.000 | ∇ 0.020
U 14 | F 028672 | FPS 0669 | D 43 | rR:μσmM 0.01 0.05 0.00 0.22 | F:μσmM 321.2 10.9 279.0 324.0 | H 1.943 | V 0.030 | pL 0.006 | vL 0.000 | ∇ 0.005
U 14 | F 028672 | FPS 0656 | D 44 | rR:μσmM 0.02 0.08 0.00 0.35 | F:μσmM 318.4 21.8 234.0 324.0 | H 1.942 | V 0.041 | pL 0.007 | vL 0.000 | ∇ 0.006
U 15 | F 030720 | FPS 0665 | D 46 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.943 | V 0.025 | pL 0.005 | vL 0.000 | ∇ 0.004
U 15 | F 030720 | FPS 0652 | D 47 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.943 | V 0.033 | pL 0.006 | vL 0.000 | ∇ 0.006
U 16 | F 032768 | FPS 0674 | D 49 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.941 | V 0.019 | pL 0.005 | vL 0.000 | ∇ 0.010
U 16 | F 032768 | FPS 0662 | D 50 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.944 | V 0.026 | pL 0.008 | vL 0.000 | ∇ 0.009
U 17 | F 034816 | FPS 0669 | D 52 | rR:μσmM 0.07 0.20 0.00 0.67 | F:μσmM 301.5 60.2 118.0 324.0 | H 1.937 | V 0.023 | pL -0.005 | vL 0.001 | ∇ 0.036
U 17 | F 034816 | FPS 0653 | D 54 | rR:μσmM 0.02 0.09 0.00 0.38 | F:μσmM 317.7 24.4 223.0 324.0 | H 1.938 | V 0.024 | pL 0.000 | vL 0.001 | ∇ 0.018
