-m --algo ppo --save-interval 10 --lr 0.001 --procs 8 --spec 1 4 1 1

Namespace(algo='ppo', batch_size=256, clip_eps=0.2, discount=0.99, entropy_coef=0.01, env=None, epochs=4, frames=10000000, frames_per_proc=None, gae_lambda=0.95, log_interval=1, lr=0.001, max_grad_norm=0.5, mem=False, model=None, optim_alpha=0.99, optim_eps=1e-08, procs=8, recurrence=1, save_interval=10, seed=960102, spec=[1, 4, 1, 1], text=False, value_loss_coef=0.5)

Device: cpu

Environments loaded

Training status loaded

Observations preprocessor loaded
Model loaded

ACModel(
  (image_conv): Sequential(
    (0): Conv2d(3, 16, kernel_size=(2, 2), stride=(1, 1))
    (1): ReLU()
    (2): MaxPool2d(kernel_size=(2, 2), stride=(2, 2), padding=0, dilation=1, ceil_mode=False)
    (3): Conv2d(16, 32, kernel_size=(2, 2), stride=(1, 1))
    (4): ReLU()
    (5): Conv2d(32, 64, kernel_size=(2, 2), stride=(1, 1))
    (6): ReLU()
  )
  (actor): Sequential(
    (0): Linear(in_features=66, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=7, bias=True)
  )
  (critic): Sequential(
    (0): Linear(in_features=66, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=1, bias=True)
  )
)

Optimizer loaded

U 1 | F 002048 | FPS 0676 | D 3 | rR:μσmM 0.04 0.16 0.00 0.68 | F:μσmM 7.2 27.8 0.0 115.0 | H 1.922 | V 0.185 | pL 0.028 | vL 0.001 | ∇ 0.028
U 2 | F 004096 | FPS 0671 | D 6 | rR:μσmM 0.04 0.16 0.00 0.68 | F:μσmM 7.2 27.8 0.0 115.0 | H 1.927 | V 0.163 | pL 0.028 | vL 0.000 | ∇ 0.018
U 3 | F 006144 | FPS 0673 | D 9 | rR:μσmM 0.04 0.16 0.00 0.68 | F:μσmM 310.9 50.6 115.0 324.0 | H 1.906 | V 0.121 | pL 0.040 | vL 0.001 | ∇ 0.027
U 4 | F 008192 | FPS 0671 | D 12 | rR:μσmM 0.05 0.18 0.00 0.75 | F:μσmM 309.4 56.6 90.0 324.0 | H 1.922 | V 0.106 | pL 0.013 | vL 0.001 | ∇ 0.020
U 5 | F 010240 | FPS 0669 | D 15 | rR:μσmM 0.05 0.18 0.00 0.75 | F:μσmM 309.4 56.6 90.0 324.0 | H 1.933 | V 0.096 | pL 0.017 | vL 0.000 | ∇ 0.012
U 6 | F 012288 | FPS 0669 | D 18 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.935 | V 0.078 | pL 0.018 | vL 0.000 | ∇ 0.010
U 7 | F 014336 | FPS 0671 | D 21 | rR:μσmM 0.08 0.20 0.00 0.63 | F:μσmM 300.8 61.5 134.0 324.0 | H 1.931 | V 0.070 | pL 0.005 | vL 0.001 | ∇ 0.040
U 8 | F 016384 | FPS 0666 | D 24 | rR:μσmM 0.08 0.20 0.00 0.63 | F:μσmM 300.8 61.5 134.0 324.0 | H 1.936 | V 0.054 | pL 0.018 | vL 0.000 | ∇ 0.017
U 9 | F 018432 | FPS 0669 | D 27 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.938 | V 0.043 | pL 0.009 | vL 0.000 | ∇ 0.008
U 10 | F 020480 | FPS 0666 | D 30 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.940 | V 0.036 | pL 0.007 | vL 0.000 | ∇ 0.005
Status saved
U 11 | F 022528 | FPS 0683 | D 33 | rR:μσmM 0.04 0.11 0.00 0.44 | F:μσmM 313.9 30.5 202.0 324.0 | H 1.934 | V 0.032 | pL 0.003 | vL 0.000 | ∇ 0.012
U 12 | F 024576 | FPS 0671 | D 36 | rR:μσmM 0.12 0.22 0.00 0.63 | F:μσmM 291.3 63.6 134.0 324.0 | H 1.935 | V 0.037 | pL -0.003 | vL 0.001 | ∇ 0.031
U 13 | F 026624 | FPS 0671 | D 39 | rR:μσmM 0.09 0.20 0.00 0.63 | F:μσmM 298.9 59.6 134.0 324.0 | H 1.941 | V 0.019 | pL 0.004 | vL 0.000 | ∇ 0.019
U 14 | F 028672 | FPS 0670 | D 42 | rR:μσmM 0.11 0.25 0.00 0.74 | F:μσmM 289.4 76.7 95.0 324.0 | H 1.934 | V 0.028 | pL -0.010 | vL 0.003 | ∇ 0.017
U 15 | F 030720 | FPS 0668 | D 45 | rR:μσmM 0.21 0.30 0.00 0.75 | F:μσmM 260.8 90.3 91.0 324.0 | H 1.916 | V 0.037 | pL -0.006 | vL 0.002 | ∇ 0.032
