-m --algo ppo --save-interval 10 --lr 0.001 --procs 8 --spec 0 7 1 7

Namespace(algo='ppo', batch_size=256, clip_eps=0.2, discount=0.99, entropy_coef=0.01, env=None, epochs=4, frames=10000000, frames_per_proc=None, gae_lambda=0.95, log_interval=1, lr=0.001, max_grad_norm=0.5, mem=False, model=None, optim_alpha=0.99, optim_eps=1e-08, procs=8, recurrence=1, save_interval=10, seed=108795, spec=[0, 7, 1, 7], text=False, value_loss_coef=0.5)

Device: cpu

Environments loaded

Training status loaded

Observations preprocessor loaded
Model loaded

ACModel(
  (image_conv): Sequential(
    (0): Conv2d(3, 16, kernel_size=(2, 2), stride=(1, 1))
    (1): ReLU()
    (2): MaxPool2d(kernel_size=(2, 2), stride=(2, 2), padding=0, dilation=1, ceil_mode=False)
    (3): Conv2d(16, 32, kernel_size=(2, 2), stride=(1, 1))
    (4): ReLU()
    (5): Conv2d(32, 64, kernel_size=(2, 2), stride=(1, 1))
    (6): ReLU()
  )
  (actor): Sequential(
    (0): Linear(in_features=66, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=7, bias=True)
  )
  (critic): Sequential(
    (0): Linear(in_features=66, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=1, bias=True)
  )
)

Optimizer loaded

U 1 | F 002048 | FPS 0700 | D 2 | rR:μσmM 0.48 0.42 0.00 0.94 | F:μσmM 31.4 36.2 0.0 122.0 | H 1.603 | V 0.213 | pL -0.021 | vL 0.013 | ∇ 0.149
U 42 | F 086016 | FPS 0707 | D 121 | rR:μσmM 0.92 0.02 0.85 0.95 | F:μσmM 27.2 8.0 17.0 55.0 | H 1.384 | V 0.806 | pL -0.002 | vL 0.001 | ∇ 0.048
U 43 | F 088064 | FPS 0708 | D 124 | rR:μσmM 0.93 0.02 0.88 0.96 | F:μσmM 25.3 6.0 16.0 45.0 | H 1.335 | V 0.810 | pL -0.010 | vL 0.001 | ∇ 0.023
U 44 | F 090112 | FPS 0706 | D 127 | rR:μσmM 0.93 0.02 0.86 0.96 | F:μσmM 23.9 5.5 16.0 51.0 | H 1.343 | V 0.818 | pL -0.016 | vL 0.001 | ∇ 0.039
U 45 | F 092160 | FPS 0705 | D 130 | rR:μσmM 0.93 0.02 0.83 0.96 | F:μσmM 24.0 6.8 15.0 61.0 | H 1.276 | V 0.827 | pL -0.008 | vL 0.001 | ∇ 0.022
U 46 | F 094208 | FPS 0704 | D 133 | rR:μσmM 0.94 0.02 0.86 0.96 | F:μσmM 22.6 5.4 14.0 50.0 | H 1.369 | V 0.833 | pL -0.004 | vL 0.001 | ∇ 0.047
U 47 | F 096256 | FPS 0708 | D 136 | rR:μσmM 0.93 0.02 0.78 0.96 | F:μσmM 24.1 7.9 14.0 80.0 | H 1.305 | V 0.821 | pL 0.002 | vL 0.001 | ∇ 0.031
U 48 | F 098304 | FPS 0705 | D 139 | rR:μσmM 0.94 0.02 0.88 0.96 | F:μσmM 23.2 6.1 14.0 42.0 | H 1.264 | V 0.827 | pL -0.002 | vL 0.001 | ∇ 0.018
U 49 | F 100352 | FPS 0705 | D 142 | rR:μσmM 0.93 0.02 0.82 0.96 | F:μσmM 23.9 8.1 15.0 63.0 | H 1.358 | V 0.824 | pL -0.003 | vL 0.001 | ∇ 0.040
U 50 | F 102400 | FPS 0703 | D 145 | rR:μσmM 0.93 0.02 0.80 0.96 | F:μσmM 25.1 8.1 15.0 72.0 | H 1.384 | V 0.816 | pL 0.006 | vL 0.002 | ∇ 0.050
Status saved
U 51 | F 104448 | FPS 0706 | D 148 | rR:μσmM 0.92 0.02 0.87 0.96 | F:μσmM 27.1 6.3 15.0 48.0 | H 1.453 | V 0.811 | pL 0.006 | vL 0.001 | ∇ 0.024
U 52 | F 106496 | FPS 0707 | D 151 | rR:μσmM 0.92 0.02 0.88 0.96 | F:μσmM 27.5 6.6 16.0 42.0 | H 1.347 | V 0.810 | pL 0.008 | vL 0.001 | ∇ 0.040
U 53 | F 108544 | FPS 0708 | D 153 | rR:μσmM 0.93 0.02 0.88 0.96 | F:μσmM 24.4 5.4 15.0 42.0 | H 1.333 | V 0.816 | pL -0.018 | vL 0.001 | ∇ 0.018
U 54 | F 110592 | FPS 0707 | D 156 | rR:μσmM 0.93 0.03 0.75 0.96 | F:μσmM 24.3 9.4 14.0 89.0 | H 1.299 | V 0.817 | pL -0.000 | vL 0.002 | ∇ 0.030
U 55 | F 112640 | FPS 0709 | D 159 | rR:μσmM 0.94 0.01 0.86 0.96 | F:μσmM 22.0 5.2 14.0 51.0 | H 1.281 | V 0.838 | pL -0.018 | vL 0.001 | ∇ 0.041
U 56 | F 114688 | FPS 0708 | D 162 | rR:μσmM 0.94 0.01 0.86 0.96 | F:μσmM 22.8 5.1 15.0 49.0 | H 1.425 | V 0.830 | pL 0.003 | vL 0.001 | ∇ 0.055
U 57 | F 116736 | FPS 0705 | D 165 | rR:μσmM 0.92 0.02 0.87 0.96 | F:μσmM 27.1 7.0 16.0 47.0 | H 1.511 | V 0.811 | pL 0.021 | vL 0.001 | ∇ 0.036
U 58 | F 118784 | FPS 0710 | D 168 | rR:μσmM 0.91 0.03 0.73 0.96 | F:μσmM 31.1 11.5 16.0 96.0 | H 1.500 | V 0.785 | pL 0.020 | vL 0.002 | ∇ 0.102
U 59 | F 120832 | FPS 0709 | D 171 | rR:μσmM 0.91 0.04 0.75 0.95 | F:μσmM 31.6 12.6 18.0 89.0 | H 1.461 | V 0.778 | pL 0.004 | vL 0.002 | ∇ 0.050
U 60 | F 122880 | FPS 0707 | D 174 | rR:μσmM 0.92 0.02 0.84 0.95 | F:μσmM 28.2 7.1 17.0 57.0 | H 1.423 | V 0.790 | pL -0.003 | vL 0.001 | ∇ 0.031
Status saved
U 61 | F 124928 | FPS 0704 | D 177 | rR:μσmM 0.92 0.03 0.79 0.95 | F:μσmM 27.0 10.7 17.0 75.0 | H 1.358 | V 0.791 | pL -0.005 | vL 0.002 | ∇ 0.049
U 62 | F 126976 | FPS 0707 | D 180 | rR:μσmM 0.93 0.03 0.77 0.96 | F:μσmM 24.4 9.6 14.0 82.0 | H 1.278 | V 0.822 | pL -0.013 | vL 0.002 | ∇ 0.043
U 63 | F 129024 | FPS 0706 | D 183 | rR:μσmM 0.94 0.01 0.89 0.96 | F:μσmM 21.6 4.7 14.0 40.0 | H 1.254 | V 0.835 | pL -0.019 | vL 0.001 | ∇ 0.044
U 64 | F 131072 | FPS 0706 | D 185 | rR:μσmM 0.94 0.01 0.89 0.96 | F:μσmM 22.0 4.9 15.0 38.0 | H 1.273 | V 0.835 | pL -0.003 | vL 0.001 | ∇ 0.028
U 65 | F 133120 | FPS 0707 | D 188 | rR:μσmM 0.93 0.02 0.79 0.96 | F:μσmM 23.6 8.6 14.0 76.0 | H 1.431 | V 0.834 | pL 0.003 | vL 0.001 | ∇ 0.035
U 66 | F 135168 | FPS 0706 | D 191 | rR:μσmM 0.93 0.01 0.90 0.96 | F:μσmM 25.1 4.9 16.0 36.0 | H 1.502 | V 0.820 | pL 0.011 | vL 0.001 | ∇ 0.053
U 67 | F 137216 | FPS 0709 | D 194 | rR:μσmM 0.92 0.03 0.74 0.96 | F:μσmM 29.8 11.6 15.0 92.0 | H 1.570 | V 0.800 | pL 0.023 | vL 0.001 | ∇ 0.064
U 68 | F 139264 | FPS 0707 | D 197 | rR:μσmM 0.91 0.03 0.81 0.95 | F:μσmM 32.6 10.5 18.0 69.0 | H 1.531 | V 0.769 | pL 0.024 | vL 0.002 | ∇ 0.065
U 69 | F 141312 | FPS 0708 | D 200 | rR:μσmM 0.91 0.04 0.75 0.96 | F:μσmM 34.1 12.8 14.0 91.0 | H 1.423 | V 0.762 | pL 0.004 | vL 0.002 | ∇ 0.060
U 70 | F 143360 | FPS 0707 | D 203 | rR:μσmM 0.92 0.03 0.81 0.96 | F:μσmM 27.7 10.5 14.0 67.0 | H 1.282 | V 0.781 | pL -0.025 | vL 0.002 | ∇ 0.049
Status saved
U 71 | F 145408 | FPS 0706 | D 206 | rR:μσmM 0.94 0.01 0.88 0.96 | F:μσmM 23.2 5.3 14.0 44.0 | H 1.342 | V 0.814 | pL -0.026 | vL 0.002 | ∇ 0.056
U 72 | F 147456 | FPS 0706 | D 209 | rR:μσmM 0.93 0.03 0.75 0.96 | F:μσmM 25.4 10.1 16.0 90.0 | H 1.405 | V 0.817 | pL -0.006 | vL 0.001 | ∇ 0.031
U 73 | F 149504 | FPS 0708 | D 212 | rR:μσmM 0.93 0.02 0.88 0.96 | F:μσmM 25.7 6.3 14.0 44.0 | H 1.412 | V 0.820 | pL 0.007 | vL 0.001 | ∇ 0.027
U 74 | F 151552 | FPS 0710 | D 214 | rR:μσmM 0.93 0.02 0.88 0.96 | F:μσmM 25.7 5.5 16.0 44.0 | H 1.483 | V 0.820 | pL 0.002 | vL 0.001 | ∇ 0.029
U 75 | F 153600 | FPS 0709 | D 217 | rR:μσmM 0.93 0.02 0.88 0.96 | F:μσmM 26.3 6.0 16.0 43.0 | H 1.530 | V 0.814 | pL 0.009 | vL 0.001 | ∇ 0.043
U 76 | F 155648 | FPS 0710 | D 220 | rR:μσmM 0.91 0.03 0.81 0.95 | F:μσmM 31.1 9.8 18.0 67.0 | H 1.525 | V 0.788 | pL 0.018 | vL 0.002 | ∇ 0.048
U 77 | F 157696 | FPS 0708 | D 223 | rR:μσmM 0.91 0.02 0.85 0.95 | F:μσmM 32.5 7.6 17.0 55.0 | H 1.509 | V 0.773 | pL 0.011 | vL 0.001 | ∇ 0.039
U 78 | F 159744 | FPS 0708 | D 226 | rR:μσmM 0.92 0.03 0.81 0.96 | F:μσmM 30.5 11.7 15.0 70.0 | H 1.409 | V 0.781 | pL 0.000 | vL 0.002 | ∇ 0.055
U 79 | F 161792 | FPS 0706 | D 229 | rR:μσmM 0.93 0.02 0.82 0.96 | F:μσmM 26.0 7.7 15.0 63.0 | H 1.350 | V 0.788 | pL -0.015 | vL 0.002 | ∇ 0.091
U 80 | F 163840 | FPS 0707 | D 232 | rR:μσmM 0.93 0.03 0.72 0.96 | F:μσmM 26.1 11.7 15.0 102.0 | H 1.417 | V 0.814 | pL -0.009 | vL 0.002 | ∇ 0.061
Status saved
U 81 | F 165888 | FPS 0707 | D 235 | rR:μσmM 0.93 0.02 0.85 0.96 | F:μσmM 25.5 6.2 16.0 53.0 | H 1.485 | V 0.819 | pL 0.006 | vL 0.001 | ∇ 0.030
U 82 | F 167936 | FPS 0709 | D 238 | rR:μσmM 0.92 0.02 0.79 0.96 | F:μσmM 28.4 8.9 16.0 74.0 | H 1.441 | V 0.802 | pL 0.020 | vL 0.001 | ∇ 0.027
U 83 | F 169984 | FPS 0705 | D 241 | rR:μσmM 0.92 0.02 0.82 0.96 | F:μσmM 28.4 8.7 16.0 64.0 | H 1.361 | V 0.801 | pL 0.000 | vL 0.001 | ∇ 0.039
U 84 | F 172032 | FPS 0706 | D 243 | rR:μσmM 0.93 0.02 0.85 0.96 | F:μσmM 25.9 7.8 14.0 53.0 | H 1.379 | V 0.803 | pL -0.006 | vL 0.002 | ∇ 0.058
U 85 | F 174080 | FPS 0706 | D 246 | rR:μσmM 0.93 0.02 0.81 0.96 | F:μσmM 25.4 7.4 13.0 67.0 | H 1.394 | V 0.807 | pL -0.014 | vL 0.001 | ∇ 0.037
U 86 | F 176128 | FPS 0708 | D 249 | rR:μσmM 0.93 0.01 0.88 0.96 | F:μσmM 25.2 5.4 15.0 42.0 | H 1.389 | V 0.822 | pL -0.000 | vL 0.001 | ∇ 0.035
U 87 | F 178176 | FPS 0705 | D 252 | rR:μσmM 0.93 0.02 0.85 0.96 | F:μσmM 26.1 7.1 15.0 53.0 | H 1.400 | V 0.808 | pL -0.000 | vL 0.001 | ∇ 0.048
U 88 | F 180224 | FPS 0706 | D 255 | rR:μσmM 0.93 0.02 0.87 0.96 | F:μσmM 26.1 5.9 15.0 47.0 | H 1.394 | V 0.807 | pL 0.000 | vL 0.001 | ∇ 0.035
U 89 | F 182272 | FPS 0705 | D 258 | rR:μσmM 0.93 0.03 0.70 0.96 | F:μσmM 25.9 11.1 15.0 109.0 | H 1.381 | V 0.814 | pL -0.004 | vL 0.002 | ∇ 0.062
U 90 | F 184320 | FPS 0704 | D 261 | rR:μσmM 0.93 0.02 0.87 0.96 | F:μσmM 25.0 5.9 16.0 47.0 | H 1.425 | V 0.818 | pL 0.005 | vL 0.001 | ∇ 0.041
Status saved
U 91 | F 186368 | FPS 0707 | D 264 | rR:μσmM 0.92 0.03 0.80 0.96 | F:μσmM 29.3 9.1 16.0 72.0 | H 1.460 | V 0.797 | pL 0.011 | vL 0.001 | ∇ 0.025
U 92 | F 188416 | FPS 0706 | D 267 | rR:μσmM 0.92 0.02 0.88 0.95 | F:μσmM 27.3 6.2 17.0 44.0 | H 1.446 | V 0.805 | pL 0.000 | vL 0.001 | ∇ 0.028
U 93 | F 190464 | FPS 0704 | D 270 | rR:μσmM 0.93 0.02 0.88 0.96 | F:μσmM 26.7 6.2 13.0 44.0 | H 1.426 | V 0.809 | pL 0.001 | vL 0.001 | ∇ 0.048
U 94 | F 192512 | FPS 0705 | D 273 | rR:μσmM 0.93 0.02 0.82 0.96 | F:μσmM 26.3 8.0 15.0 65.0 | H 1.391 | V 0.809 | pL -0.000 | vL 0.001 | ∇ 0.035
U 95 | F 194560 | FPS 0706 | D 275 | rR:μσmM 0.93 0.02 0.87 0.96 | F:μσmM 25.2 6.1 16.0 46.0 | H 1.374 | V 0.816 | pL -0.008 | vL 0.001 | ∇ 0.035
U 96 | F 196608 | FPS 0704 | D 278 | rR:μσmM 0.93 0.02 0.86 0.96 | F:μσmM 24.3 5.8 14.0 51.0 | H 1.439 | V 0.821 | pL -0.005 | vL 0.001 | ∇ 0.031
U 97 | F 198656 | FPS 0706 | D 281 | rR:μσmM 0.93 0.02 0.88 0.96 | F:μσmM 25.6 6.0 14.0 42.0 | H 1.462 | V 0.822 | pL 0.007 | vL 0.001 | ∇ 0.022
U 98 | F 200704 | FPS 0701 | D 284 | rR:μσmM 0.92 0.02 0.83 0.96 | F:μσmM 29.2 8.3 16.0 61.0 | H 1.496 | V 0.801 | pL 0.018 | vL 0.001 | ∇ 0.041
U 99 | F 202752 | FPS 0702 | D 287 | rR:μσmM 0.92 0.04 0.63 0.96 | F:μσmM 29.9 15.4 16.0 132.0 | H 1.533 | V 0.787 | pL 0.021 | vL 0.002 | ∇ 0.043
U 100 | F 204800 | FPS 0705 | D 290 | rR:μσmM 0.92 0.03 0.79 0.96 | F:μσmM 29.4 9.8 16.0 76.0 | H 1.479 | V 0.791 | pL -0.000 | vL 0.002 | ∇ 0.062
Status saved
U 101 | F 206848 | FPS 0706 | D 293 | rR:μσmM 0.92 0.02 0.84 0.96 | F:μσmM 28.3 8.0 16.0 59.0 | H 1.463 | V 0.803 | pL 0.004 | vL 0.001 | ∇ 0.066
U 102 | F 208896 | FPS 0704 | D 296 | rR:μσmM 0.93 0.02 0.88 0.96 | F:μσmM 26.2 6.6 14.0 43.0 | H 1.378 | V 0.800 | pL -0.009 | vL 0.001 | ∇ 0.070
U 103 | F 210944 | FPS 0701 | D 299 | rR:μσmM 0.93 0.02 0.86 0.96 | F:μσmM 26.8 7.3 16.0 50.0 | H 1.433 | V 0.811 | pL 0.005 | vL 0.001 | ∇ 0.037
U 104 | F 212992 | FPS 0705 | D 302 | rR:μσmM 0.92 0.02 0.78 0.96 | F:μσmM 27.4 8.6 15.0 80.0 | H 1.500 | V 0.813 | pL 0.008 | vL 0.001 | ∇ 0.032
U 105 | F 215040 | FPS 0699 | D 305 | rR:μσmM 0.92 0.03 0.75 0.95 | F:μσmM 30.6 10.3 17.0 91.0 | H 1.534 | V 0.793 | pL 0.024 | vL 0.002 | ∇ 0.035
U 106 | F 217088 | FPS 0701 | D 308 | rR:μσmM 0.91 0.03 0.83 0.96 | F:μσmM 31.0 9.3 15.0 62.0 | H 1.491 | V 0.775 | pL 0.005 | vL 0.002 | ∇ 0.053
U 107 | F 219136 | FPS 0700 | D 311 | rR:μσmM 0.92 0.03 0.81 0.96 | F:μσmM 29.0 10.5 15.0 70.0 | H 1.356 | V 0.779 | pL -0.015 | vL 0.002 | ∇ 0.087
U 108 | F 221184 | FPS 0699 | D 313 | rR:μσmM 0.93 0.02 0.87 0.96 | F:μσmM 24.5 6.6 15.0 47.0 | H 1.321 | V 0.819 | pL -0.017 | vL 0.001 | ∇ 0.093
U 109 | F 223232 | FPS 0703 | D 316 | rR:μσmM 0.93 0.02 0.82 0.96 | F:μσmM 24.0 6.8 14.0 63.0 | H 1.386 | V 0.827 | pL 0.003 | vL 0.001 | ∇ 0.040
U 110 | F 225280 | FPS 0703 | D 319 | rR:μσmM 0.93 0.02 0.89 0.96 | F:μσmM 26.0 5.8 15.0 40.0 | H 1.396 | V 0.819 | pL 0.010 | vL 0.001 | ∇ 0.029
Status saved
U 111 | F 227328 | FPS 0701 | D 322 | rR:μσmM 0.93 0.02 0.87 0.95 | F:μσmM 26.1 6.7 18.0 47.0 | H 1.499 | V 0.812 | pL 0.005 | vL 0.001 | ∇ 0.027
