-m --algo ppo --save-interval 10 --lr 0.001 --procs 8 --spec 0 1 0 1

Namespace(algo='ppo', batch_size=256, clip_eps=0.2, discount=0.99, entropy_coef=0.01, env=None, epochs=4, frames=10000000, frames_per_proc=None, gae_lambda=0.95, log_interval=1, lr=0.001, max_grad_norm=0.5, mem=False, model=None, optim_alpha=0.99, optim_eps=1e-08, procs=8, recurrence=1, save_interval=10, seed=438234, spec=[0, 1, 0, 1], text=False, value_loss_coef=0.5)

Device: cpu

Environments loaded

Training status loaded

Observations preprocessor loaded
Model loaded

ACModel(
  (image_conv): Sequential(
    (0): Conv2d(3, 16, kernel_size=(2, 2), stride=(1, 1))
    (1): ReLU()
    (2): MaxPool2d(kernel_size=(2, 2), stride=(2, 2), padding=0, dilation=1, ceil_mode=False)
    (3): Conv2d(16, 32, kernel_size=(2, 2), stride=(1, 1))
    (4): ReLU()
    (5): Conv2d(32, 64, kernel_size=(2, 2), stride=(1, 1))
    (6): ReLU()
  )
  (actor): Sequential(
    (0): Linear(in_features=66, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=7, bias=True)
  )
  (critic): Sequential(
    (0): Linear(in_features=66, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=1, bias=True)
  )
)

Optimizer loaded

U 1 | F 002048 | FPS 0667 | D 3 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 0.0 0.0 0 0 | H 1.938 | V -0.005 | pL 0.002 | vL 0.000 | ∇ 0.019
U 2 | F 004096 | FPS 0670 | D 6 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 0.0 0.0 0 0 | H 1.940 | V -0.006 | pL -0.001 | vL 0.000 | ∇ 0.004
U 3 | F 006144 | FPS 0665 | D 9 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.942 | V -0.004 | pL -0.002 | vL 0.000 | ∇ 0.004
U 4 | F 008192 | FPS 0662 | D 12 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.944 | V -0.002 | pL -0.001 | vL 0.000 | ∇ 0.002
U 5 | F 010240 | FPS 0663 | D 15 | rR:μσmM 0.01 0.04 0.00 0.17 | F:μσmM 322.4 6.3 298.0 324.0 | H 1.944 | V 0.000 | pL -0.002 | vL 0.000 | ∇ 0.005
U 6 | F 012288 | FPS 0668 | D 18 | rR:μσmM 0.01 0.04 0.00 0.17 | F:μσmM 322.4 6.3 298.0 324.0 | H 1.944 | V -0.001 | pL -0.000 | vL 0.000 | ∇ 0.002
U 7 | F 014336 | FPS 0669 | D 21 | rR:μσmM 0.01 0.04 0.00 0.17 | F:μσmM 322.4 6.3 298.0 324.0 | H 1.944 | V -0.001 | pL -0.000 | vL 0.000 | ∇ 0.002
U 8 | F 016384 | FPS 0669 | D 24 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.945 | V -0.001 | pL -0.000 | vL 0.000 | ∇ 0.001
U 9 | F 018432 | FPS 0664 | D 27 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.945 | V -0.001 | pL -0.000 | vL 0.000 | ∇ 0.001
U 10 | F 020480 | FPS 0664 | D 30 | rR:μσmM 0.04 0.10 0.00 0.33 | F:μσmM 314.9 24.3 241.0 324.0 | H 1.941 | V 0.005 | pL -0.005 | vL 0.000 | ∇ 0.009
Status saved
U 11 | F 022528 | FPS 0667 | D 33 | rR:μσmM 0.04 0.10 0.00 0.33 | F:μσmM 314.9 24.3 241.0 324.0 | H 1.945 | V 0.000 | pL 0.000 | vL 0.000 | ∇ 0.002
U 12 | F 024576 | FPS 0664 | D 36 | rR:μσmM 0.05 0.13 0.00 0.50 | F:μσmM 311.2 36.8 181.0 324.0 | H 1.940 | V 0.007 | pL -0.005 | vL 0.001 | ∇ 0.011
U 13 | F 026624 | FPS 0666 | D 40 | rR:μσmM 0.04 0.12 0.00 0.50 | F:μσmM 314.6 34.5 181.0 324.0 | H 1.940 | V 0.008 | pL 0.001 | vL 0.000 | ∇ 0.012
U 14 | F 028672 | FPS 0667 | D 43 | rR:μσmM 0.09 0.22 0.00 0.73 | F:μσmM 298.9 66.0 97.0 324.0 | H 1.934 | V 0.017 | pL -0.010 | vL 0.002 | ∇ 0.018
U 15 | F 030720 | FPS 0665 | D 46 | rR:μσmM 0.08 0.22 0.00 0.73 | F:μσmM 299.3 66.1 97.0 324.0 | H 1.941 | V 0.007 | pL 0.000 | vL 0.000 | ∇ 0.004
U 16 | F 032768 | FPS 0671 | D 49 | rR:μσmM 0.04 0.14 0.00 0.59 | F:μσmM 313.0 42.6 148.0 324.0 | H 1.940 | V 0.020 | pL -0.008 | vL 0.001 | ∇ 0.014
U 17 | F 034816 | FPS 0673 | D 52 | rR:μσmM 0.20 0.25 0.00 0.69 | F:μσmM 266.8 75.8 111.0 324.0 | H 1.929 | V 0.038 | pL -0.010 | vL 0.003 | ∇ 0.025
U 18 | F 036864 | FPS 0665 | D 55 | rR:μσmM 0.21 0.24 0.00 0.69 | F:μσmM 265.1 70.0 111.0 324.0 | H 1.931 | V 0.036 | pL -0.002 | vL 0.001 | ∇ 0.013
U 19 | F 038912 | FPS 0664 | D 58 | rR:μσmM 0.11 0.20 0.00 0.64 | F:μσmM 292.4 58.4 128.0 324.0 | H 1.931 | V 0.038 | pL 0.001 | vL 0.002 | ∇ 0.019
U 20 | F 040960 | FPS 0664 | D 61 | rR:μσmM 0.14 0.22 0.00 0.64 | F:μσmM 283.5 63.4 128.0 324.0 | H 1.938 | V 0.033 | pL 0.005 | vL 0.000 | ∇ 0.007
Status saved
U 21 | F 043008 | FPS 0670 | D 64 | rR:μσmM 0.07 0.19 0.00 0.64 | F:μσmM 302.9 56.7 128.0 324.0 | H 1.943 | V 0.023 | pL 0.006 | vL 0.000 | ∇ 0.004
U 22 | F 045056 | FPS 0663 | D 67 | rR:μσmM 0.07 0.18 0.00 0.59 | F:μσmM 303.5 54.4 149.0 324.0 | H 1.935 | V 0.034 | pL -0.004 | vL 0.001 | ∇ 0.011
U 23 | F 047104 | FPS 0671 | D 70 | rR:μσmM 0.08 0.19 0.00 0.59 | F:μσmM 300.6 54.4 149.0 324.0 | H 1.940 | V 0.021 | pL 0.003 | vL 0.000 | ∇ 0.008
U 24 | F 049152 | FPS 0668 | D 73 | rR:μσmM 0.10 0.17 0.00 0.52 | F:μσmM 297.6 47.1 171.0 324.0 | H 1.932 | V 0.032 | pL -0.000 | vL 0.001 | ∇ 0.010
U 25 | F 051200 | FPS 0670 | D 76 | rR:μσmM 0.16 0.23 0.00 0.62 | F:μσmM 280.1 66.6 136.0 324.0 | H 1.931 | V 0.033 | pL -0.008 | vL 0.001 | ∇ 0.020
U 26 | F 053248 | FPS 0670 | D 80 | rR:μσmM 0.24 0.29 0.00 0.71 | F:μσmM 254.4 86.4 103.0 324.0 | H 1.925 | V 0.049 | pL -0.008 | vL 0.002 | ∇ 0.020
U 27 | F 055296 | FPS 0671 | D 83 | rR:μσmM 0.18 0.27 0.00 0.71 | F:μσmM 271.7 81.6 103.0 324.0 | H 1.929 | V 0.054 | pL -0.001 | vL 0.001 | ∇ 0.016
U 28 | F 057344 | FPS 0668 | D 86 | rR:μσmM 0.27 0.29 0.00 0.80 | F:μσmM 246.2 88.9 72.0 324.0 | H 1.891 | V 0.086 | pL -0.015 | vL 0.005 | ∇ 0.029
U 29 | F 059392 | FPS 0668 | D 89 | rR:μσmM 0.38 0.30 0.00 0.85 | F:μσmM 211.6 95.8 53.0 324.0 | H 1.872 | V 0.110 | pL -0.017 | vL 0.006 | ∇ 0.034
U 30 | F 061440 | FPS 0672 | D 92 | rR:μσmM 0.54 0.22 0.00 0.90 | F:μσmM 164.8 74.9 37.0 324.0 | H 1.842 | V 0.132 | pL -0.032 | vL 0.007 | ∇ 0.043
Status saved
U 31 | F 063488 | FPS 0674 | D 95 | rR:μσmM 0.57 0.28 0.00 0.85 | F:μσmM 149.9 92.0 53.0 324.0 | H 1.812 | V 0.171 | pL -0.053 | vL 0.010 | ∇ 0.049
U 32 | F 065536 | FPS 0679 | D 98 | rR:μσmM 0.73 0.16 0.42 0.91 | F:μσmM 96.9 58.7 33.0 208.0 | H 1.751 | V 0.248 | pL -0.065 | vL 0.014 | ∇ 0.053
U 33 | F 067584 | FPS 0683 | D 101 | rR:μσmM 0.78 0.14 0.45 0.93 | F:μσmM 80.2 50.0 25.0 197.0 | H 1.650 | V 0.387 | pL -0.102 | vL 0.017 | ∇ 0.064
U 34 | F 069632 | FPS 0689 | D 104 | rR:μσmM 0.85 0.14 0.00 0.95 | F:μσmM 53.2 45.5 19.0 324.0 | H 1.540 | V 0.526 | pL -0.117 | vL 0.014 | ∇ 0.105
U 35 | F 071680 | FPS 0691 | D 107 | rR:μσmM 0.89 0.03 0.77 0.95 | F:μσmM 38.9 12.6 19.0 83.0 | H 1.436 | V 0.638 | pL -0.104 | vL 0.006 | ∇ 0.072
U 36 | F 073728 | FPS 0690 | D 110 | rR:μσmM 0.91 0.02 0.84 0.94 | F:μσmM 32.3 8.5 20.0 59.0 | H 1.385 | V 0.717 | pL -0.065 | vL 0.004 | ∇ 0.035
U 37 | F 075776 | FPS 0691 | D 113 | rR:μσmM 0.92 0.03 0.74 0.95 | F:μσmM 30.0 10.5 17.0 92.0 | H 1.325 | V 0.768 | pL -0.050 | vL 0.002 | ∇ 0.036
U 38 | F 077824 | FPS 0687 | D 116 | rR:μσmM 0.92 0.03 0.79 0.95 | F:μσmM 27.9 9.3 17.0 77.0 | H 1.310 | V 0.791 | pL -0.016 | vL 0.002 | ∇ 0.021
U 39 | F 079872 | FPS 0689 | D 119 | rR:μσmM 0.93 0.02 0.88 0.95 | F:μσmM 25.1 5.5 17.0 45.0 | H 1.355 | V 0.808 | pL -0.012 | vL 0.001 | ∇ 0.019
U 40 | F 081920 | FPS 0688 | D 122 | rR:μσmM 0.93 0.02 0.81 0.95 | F:μσmM 27.0 7.4 17.0 69.0 | H 1.451 | V 0.809 | pL 0.003 | vL 0.001 | ∇ 0.019
Status saved
U 41 | F 083968 | FPS 0694 | D 125 | rR:μσmM 0.92 0.02 0.86 0.95 | F:μσmM 29.6 6.3 18.0 49.0 | H 1.444 | V 0.802 | pL 0.015 | vL 0.001 | ∇ 0.021
U 42 | F 086016 | FPS 0688 | D 128 | rR:μσmM 0.92 0.02 0.86 0.96 | F:μσmM 29.6 7.0 16.0 49.0 | H 1.390 | V 0.787 | pL 0.010 | vL 0.002 | ∇ 0.025
U 43 | F 088064 | FPS 0690 | D 131 | rR:μσmM 0.92 0.03 0.79 0.95 | F:μσmM 29.8 10.0 17.0 76.0 | H 1.354 | V 0.793 | pL 0.004 | vL 0.002 | ∇ 0.027
U 44 | F 090112 | FPS 0690 | D 134 | rR:μσmM 0.92 0.02 0.86 0.95 | F:μσmM 28.6 6.5 18.0 50.0 | H 1.394 | V 0.796 | pL 0.001 | vL 0.001 | ∇ 0.020
U 45 | F 092160 | FPS 0690 | D 137 | rR:μσmM 0.92 0.03 0.73 0.96 | F:μσmM 28.6 11.2 15.0 96.0 | H 1.342 | V 0.794 | pL 0.003 | vL 0.002 | ∇ 0.021
