-m --algo ppo --save-interval 10 --lr 0.001 --procs 8 --spec 1 2 1 2

Namespace(algo='ppo', batch_size=256, clip_eps=0.2, discount=0.99, entropy_coef=0.01, env=None, epochs=4, frames=10000000, frames_per_proc=None, gae_lambda=0.95, log_interval=1, lr=0.001, max_grad_norm=0.5, mem=False, model=None, optim_alpha=0.99, optim_eps=1e-08, procs=8, recurrence=1, save_interval=10, seed=61210, spec=[1, 2, 1, 2], text=False, value_loss_coef=0.5)

Device: cpu

Environments loaded

Training status loaded

Observations preprocessor loaded
Model loaded

ACModel(
  (image_conv): Sequential(
    (0): Conv2d(3, 16, kernel_size=(2, 2), stride=(1, 1))
    (1): ReLU()
    (2): MaxPool2d(kernel_size=(2, 2), stride=(2, 2), padding=0, dilation=1, ceil_mode=False)
    (3): Conv2d(16, 32, kernel_size=(2, 2), stride=(1, 1))
    (4): ReLU()
    (5): Conv2d(32, 64, kernel_size=(2, 2), stride=(1, 1))
    (6): ReLU()
  )
  (actor): Sequential(
    (0): Linear(in_features=66, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=7, bias=True)
  )
  (critic): Sequential(
    (0): Linear(in_features=66, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=1, bias=True)
  )
)

Optimizer loaded

U 1 | F 002048 | FPS 0691 | D 2 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 0.0 0.0 0 0 | H 1.907 | V 0.023 | pL -0.000 | vL 0.003 | ∇ 0.066
U 2 | F 004096 | FPS 0683 | D 5 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 0.0 0.0 0 0 | H 1.917 | V 0.031 | pL 0.005 | vL 0.000 | ∇ 0.010
U 3 | F 006144 | FPS 0698 | D 8 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.938 | V 0.025 | pL 0.008 | vL 0.000 | ∇ 0.011
U 4 | F 008192 | FPS 0684 | D 11 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.942 | V 0.022 | pL 0.004 | vL 0.000 | ∇ 0.006
U 5 | F 010240 | FPS 0681 | D 14 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.941 | V 0.018 | pL 0.003 | vL 0.000 | ∇ 0.005
U 6 | F 012288 | FPS 0688 | D 17 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.943 | V 0.016 | pL 0.004 | vL 0.000 | ∇ 0.004
U 7 | F 014336 | FPS 0675 | D 20 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.944 | V 0.015 | pL 0.002 | vL 0.000 | ∇ 0.003
U 8 | F 016384 | FPS 0685 | D 23 | rR:μσmM 0.01 0.06 0.00 0.24 | F:μσmM 320.9 12.1 274.0 324.0 | H 1.941 | V 0.014 | pL 0.002 | vL 0.000 | ∇ 0.009
U 9 | F 018432 | FPS 0676 | D 26 | rR:μσmM 0.03 0.12 0.00 0.51 | F:μσmM 314.8 35.6 177.0 324.0 | H 1.938 | V 0.015 | pL -0.003 | vL 0.000 | ∇ 0.013
U 10 | F 020480 | FPS 0675 | D 30 | rR:μσmM 0.03 0.12 0.00 0.51 | F:μσmM 314.8 35.6 177.0 324.0 | H 1.941 | V 0.010 | pL 0.001 | vL 0.000 | ∇ 0.005
Status saved
U 11 | F 022528 | FPS 0690 | D 33 | rR:μσmM 0.03 0.12 0.00 0.51 | F:μσmM 314.8 35.6 177.0 324.0 | H 1.943 | V 0.008 | pL 0.002 | vL 0.000 | ∇ 0.004
U 12 | F 024576 | FPS 0679 | D 36 | rR:μσmM 0.06 0.16 0.00 0.49 | F:μσmM 307.2 44.5 185.0 324.0 | H 1.941 | V 0.017 | pL -0.006 | vL 0.001 | ∇ 0.023
U 13 | F 026624 | FPS 0689 | D 39 | rR:μσmM 0.07 0.16 0.00 0.49 | F:μσmM 304.1 44.9 185.0 324.0 | H 1.940 | V 0.009 | pL 0.001 | vL 0.000 | ∇ 0.007
U 14 | F 028672 | FPS 0680 | D 42 | rR:μσmM 0.07 0.16 0.00 0.49 | F:μσmM 304.1 44.9 185.0 324.0 | H 1.943 | V 0.009 | pL 0.001 | vL 0.000 | ∇ 0.007
U 15 | F 030720 | FPS 0683 | D 45 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.943 | V 0.010 | pL 0.002 | vL 0.000 | ∇ 0.003
U 16 | F 032768 | FPS 0684 | D 48 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.944 | V 0.006 | pL 0.002 | vL 0.000 | ∇ 0.002
U 17 | F 034816 | FPS 0676 | D 51 | rR:μσmM 0.02 0.07 0.00 0.30 | F:μσmM 319.6 17.2 253.0 324.0 | H 1.939 | V 0.010 | pL -0.001 | vL 0.000 | ∇ 0.016
U 18 | F 036864 | FPS 0680 | D 54 | rR:μσmM 0.04 0.11 0.00 0.35 | F:μσmM 313.9 26.8 234.0 324.0 | H 1.941 | V 0.009 | pL 0.002 | vL 0.000 | ∇ 0.003
U 19 | F 038912 | FPS 0677 | D 57 | rR:μσmM 0.02 0.08 0.00 0.35 | F:μσmM 318.4 21.8 234.0 324.0 | H 1.943 | V 0.008 | pL 0.001 | vL 0.000 | ∇ 0.004
U 20 | F 040960 | FPS 0677 | D 60 | rR:μσmM 0.03 0.10 0.00 0.42 | F:μσmM 316.8 28.1 208.0 324.0 | H 1.939 | V 0.011 | pL -0.002 | vL 0.000 | ∇ 0.033
Status saved
U 21 | F 043008 | FPS 0691 | D 63 | rR:μσmM 0.07 0.20 0.00 0.75 | F:μσmM 302.1 61.5 90.0 324.0 | H 1.938 | V 0.005 | pL -0.005 | vL 0.001 | ∇ 0.018
U 22 | F 045056 | FPS 0678 | D 66 | rR:μσmM 0.05 0.18 0.00 0.75 | F:μσmM 309.4 56.6 90.0 324.0 | H 1.939 | V 0.005 | pL 0.001 | vL 0.000 | ∇ 0.006
U 23 | F 047104 | FPS 0681 | D 69 | rR:μσmM 0.01 0.05 0.00 0.20 | F:μσmM 321.7 9.0 287.0 324.0 | H 1.938 | V 0.008 | pL -0.001 | vL 0.000 | ∇ 0.013
U 24 | F 049152 | FPS 0678 | D 72 | rR:μσmM 0.13 0.26 0.00 0.82 | F:μσmM 286.8 81.5 66.0 324.0 | H 1.927 | V 0.014 | pL -0.015 | vL 0.003 | ∇ 0.044
U 25 | F 051200 | FPS 0677 | D 75 | rR:μσmM 0.15 0.28 0.00 0.82 | F:μσmM 280.6 85.0 66.0 324.0 | H 1.932 | V 0.015 | pL -0.004 | vL 0.001 | ∇ 0.031
U 26 | F 053248 | FPS 0684 | D 78 | rR:μσmM 0.12 0.24 0.00 0.74 | F:μσmM 289.3 74.0 95.0 324.0 | H 1.920 | V 0.036 | pL -0.005 | vL 0.002 | ∇ 0.040
U 27 | F 055296 | FPS 0684 | D 81 | rR:μσmM 0.31 0.26 0.00 0.74 | F:μσmM 236.5 79.1 95.0 324.0 | H 1.890 | V 0.071 | pL -0.022 | vL 0.004 | ∇ 0.049
U 28 | F 057344 | FPS 0683 | D 84 | rR:μσmM 0.39 0.19 0.00 0.64 | F:μσmM 214.8 60.7 129.0 324.0 | H 1.885 | V 0.093 | pL -0.011 | vL 0.003 | ∇ 0.035
U 29 | F 059392 | FPS 0686 | D 87 | rR:μσmM 0.52 0.20 0.19 0.86 | F:μσmM 171.7 71.8 52.0 292.0 | H 1.844 | V 0.135 | pL -0.041 | vL 0.005 | ∇ 0.052
U 30 | F 061440 | FPS 0691 | D 90 | rR:μσmM 0.68 0.17 0.21 0.91 | F:μσmM 116.5 61.9 33.0 286.0 | H 1.776 | V 0.213 | pL -0.076 | vL 0.008 | ∇ 0.077
Status saved
U 31 | F 063488 | FPS 0691 | D 93 | rR:μσmM 0.75 0.14 0.47 0.92 | F:μσmM 91.3 50.4 28.0 192.0 | H 1.763 | V 0.273 | pL -0.072 | vL 0.010 | ∇ 0.079
U 32 | F 065536 | FPS 0690 | D 96 | rR:μσmM 0.76 0.12 0.41 0.92 | F:μσmM 86.2 43.4 28.0 213.0 | H 1.667 | V 0.407 | pL -0.078 | vL 0.009 | ∇ 0.080
U 33 | F 067584 | FPS 0695 | D 99 | rR:μσmM 0.86 0.05 0.68 0.95 | F:μσmM 48.8 18.8 18.0 115.0 | H 1.565 | V 0.522 | pL -0.103 | vL 0.010 | ∇ 0.086
U 34 | F 069632 | FPS 0696 | D 102 | rR:μσmM 0.87 0.10 0.22 0.94 | F:μσmM 47.1 37.0 22.0 279.0 | H 1.488 | V 0.605 | pL -0.090 | vL 0.008 | ∇ 0.067
U 35 | F 071680 | FPS 0691 | D 105 | rR:μσmM 0.89 0.05 0.73 0.94 | F:μσmM 39.5 16.4 20.0 96.0 | H 1.441 | V 0.681 | pL -0.061 | vL 0.004 | ∇ 0.048
U 36 | F 073728 | FPS 0693 | D 108 | rR:μσmM 0.91 0.03 0.79 0.95 | F:μσmM 31.8 10.4 18.0 75.0 | H 1.340 | V 0.736 | pL -0.039 | vL 0.003 | ∇ 0.057
U 37 | F 075776 | FPS 0695 | D 110 | rR:μσmM 0.91 0.04 0.67 0.96 | F:μσmM 32.2 16.2 16.0 120.0 | H 1.355 | V 0.753 | pL -0.028 | vL 0.002 | ∇ 0.032
U 38 | F 077824 | FPS 0688 | D 113 | rR:μσmM 0.91 0.04 0.60 0.95 | F:μσmM 30.7 14.9 17.0 145.0 | H 1.320 | V 0.782 | pL -0.010 | vL 0.001 | ∇ 0.022
U 39 | F 079872 | FPS 0692 | D 116 | rR:μσmM 0.92 0.03 0.77 0.95 | F:μσmM 28.3 11.0 17.0 81.0 | H 1.368 | V 0.792 | pL -0.000 | vL 0.002 | ∇ 0.026
U 40 | F 081920 | FPS 0693 | D 119 | rR:μσmM 0.92 0.03 0.80 0.96 | F:μσmM 29.4 9.1 16.0 73.0 | H 1.413 | V 0.787 | pL 0.005 | vL 0.002 | ∇ 0.026
Status saved
U 41 | F 083968 | FPS 0693 | D 122 | rR:μσmM 0.91 0.04 0.73 0.95 | F:μσmM 32.4 13.7 19.0 98.0 | H 1.483 | V 0.774 | pL 0.015 | vL 0.002 | ∇ 0.025
U 42 | F 086016 | FPS 0690 | D 125 | rR:μσmM 0.91 0.03 0.77 0.95 | F:μσmM 34.0 11.9 18.0 81.0 | H 1.473 | V 0.760 | pL 0.012 | vL 0.002 | ∇ 0.031
U 43 | F 088064 | FPS 0694 | D 128 | rR:μσmM 0.91 0.04 0.71 0.95 | F:μσmM 33.9 14.0 19.0 105.0 | H 1.437 | V 0.769 | pL 0.001 | vL 0.002 | ∇ 0.028
U 44 | F 090112 | FPS 0689 | D 131 | rR:μσmM 0.91 0.03 0.82 0.94 | F:μσmM 33.1 9.1 22.0 64.0 | H 1.426 | V 0.758 | pL 0.005 | vL 0.002 | ∇ 0.029
U 45 | F 092160 | FPS 0689 | D 134 | rR:μσmM 0.91 0.04 0.73 0.95 | F:μσmM 32.5 13.1 18.0 99.0 | H 1.442 | V 0.775 | pL -0.003 | vL 0.002 | ∇ 0.028
