update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
1,2048,1518.8584943559567,1,0.04097222164273262,0.15868473207942252,0.0,0.6555555462837219,7.75,30.01562093310748,0.0,124.0,0.007456092891485966,-0.21970168128609657,0.02279530535452068,1.5258994586765766,9.250081760873531,0.04097222164273262,0.15868473207942252,0.0,0.6555555462837219
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
2,4096,1721.4987759028418,2,0.04097222164273262,0.15868473207942252,0.0,0.6555555462837219,7.75,30.01562093310748,0.0,124.0,4.7923508911251744e-11,-0.9400258110836148,-0.22256049700081348,2.9095956693054177,11.754545673365389,0.04097222164273262,0.15868473207942252,0.0,0.6555555462837219
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
3,6144,1575.9083772001197,3,0.04097222164273262,0.15868473207942252,0.0,0.6555555462837219,311.5,48.41229182759271,124.0,324.0,2.7908714185162498e-11,-3.7921127676963806,-1.0503778606653214,1.4671378433704376,2.083834880482806,0.04097222164273262,0.15868473207942252,0.0,0.6555555462837219
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
4,8192,2024.9761355098888,4,0.0,0.0,0.0,0.0,324.0,0.0,324.0,324.0,2.729057626583986e-11,-3.698475658893585,-0.6238444373011589,0.5896533224731684,4.296321539949869,0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
5,10240,1994.866394489575,5,0.0,0.0,0.0,0.0,324.0,0.0,324.0,324.0,2.7266227036609747e-11,-3.6463510990142822,-0.5869067534804344,0.2572388183325529,1.527335267211942,0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
6,12288,1983.5213133181655,6,0.0,0.0,0.0,0.0,324.0,0.0,324.0,324.0,2.7265468311929442e-11,-3.5381710529327393,-0.7327269241213799,0.7755627483129501,1.5484770178550173,0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
7,14336,2019.0546126699815,7,0.0,0.0,0.0,0.0,324.0,0.0,324.0,324.0,2.7265436219545136e-11,-2.8534805178642273,-0.4762595482170582,0.1576122920960188,1.533636243291199,0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
8,16384,2071.4890024559027,8,0.0,0.0,0.0,0.0,324.0,0.0,324.0,324.0,2.7265436219545136e-11,-2.320980615913868,-0.6798295304179192,1.5751562416553497,7.6483059906228785,0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
9,18432,2014.3676847000456,9,0.0,0.0,0.0,0.0,324.0,0.0,324.0,324.0,2.7265395670383885e-11,-3.7501909732818604,-0.6462809666991234,1.2776687070727348,7.740026807905132,0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
10,20480,1997.8404069206276,11,0.0,0.0,0.0,0.0,324.0,0.0,324.0,324.0,2.7265395670383885e-11,-3.521978609263897,-0.5164742544293404,3.6739282123744488,13.410754896356275,0.0,0.0,0.0,0.0
11,22528,2026.1320165969544,12,0.0,0.0,0.0,0.0,324.0,0.0,324.0,324.0,2.7265395670383885e-11,-0.7154197213239968,-0.001600856048753485,1.5675394841236994,8.005696018813504,0.0,0.0,0.0,0.0
12,24576,1983.7732559925305,13,0.0,0.0,0.0,0.0,324.0,0.0,324.0,324.0,2.7265395670383885e-11,0.07018270902335644,0.007465726579539478,0.5467507666908205,5.033484309763457,0.0,0.0,0.0,0.0
13,26624,1967.3086673546575,14,0.0,0.0,0.0,0.0,324.0,0.0,324.0,324.0,2.7265395670383885e-11,0.6159139536321163,0.2342623770236969,0.49522937927395105,5.089236997226239,0.0,0.0,0.0,0.0
14,28672,1987.3389102636772,15,0.0,0.0,0.0,0.0,324.0,0.0,324.0,324.0,2.7265395670383885e-11,-0.5057085454463959,-0.08477992378175259,0.740400955080986,6.128594117462908,0.0,0.0,0.0,0.0
15,30720,1805.082510550567,16,0.0,0.0,0.0,0.0,324.0,0.0,324.0,324.0,2.7265395670383885e-11,-0.15675921272486448,-0.024645964615046978,0.039209225949889515,1.3529330571137383,0.0,0.0,0.0,0.0
16,32768,1937.3538864314053,17,0.0,0.0,0.0,0.0,324.0,0.0,324.0,324.0,2.7265436219545136e-11,0.18561958894133568,0.0074316084501333535,0.5040095644071698,5.299956091872584,0.0,0.0,0.0,0.0
17,34816,1971.7110317268855,18,0.0,0.0,0.0,0.0,324.0,0.0,324.0,324.0,2.7265436219545136e-11,-0.254019221290946,-0.08904029056429863,0.49372962105553597,5.0873456929904,0.0,0.0,0.0,0.0
18,36864,1982.0608495006738,19,0.0,0.0,0.0,0.0,324.0,0.0,324.0,324.0,2.7265468311929442e-11,0.5558966640383005,0.2316963393241167,0.19572913739830256,2.9480091702702356,0.0,0.0,0.0,0.0
19,38912,1954.0458137377518,20,0.0,0.0,0.0,0.0,324.0,0.0,324.0,324.0,2.7265468311929442e-11,0.6057909652590752,0.14991226233541965,0.18366417568176985,2.9547455045075846,0.0,0.0,0.0,0.0
20,40960,2064.8786921405886,21,0.0,0.0,0.0,0.0,324.0,0.0,324.0,324.0,2.726551601682503e-11,0.6075558885931969,0.1473152283579111,0.19056446210015565,2.935430177967853,0.0,0.0,0.0,0.0
21,43008,1971.6024181807456,22,0.0,0.0,0.0,0.0,324.0,0.0,324.0,324.0,2.7265550928134985e-11,0.6076773963868618,0.23522381111979485,0.20758350286632776,2.887488801744193,0.0,0.0,0.0,0.0
22,45056,1973.6069059765591,23,0.0,0.0,0.0,0.0,324.0,0.0,324.0,324.0,2.7265582369997987e-11,0.6077330820262432,0.15253168158233166,0.18983469787053764,2.923040344379002,0.0,0.0,0.0,0.0
23,47104,1976.2445297986126,24,0.0,0.0,0.0,0.0,324.0,0.0,324.0,324.0,2.7265622919159238e-11,0.6077744141221046,0.2519447524100542,0.20038126315921545,2.9097796222968535,0.0,0.0,0.0,0.0
24,49152,1982.6153069222653,25,0.0,0.0,0.0,0.0,324.0,0.0,324.0,324.0,2.7265676912427428e-11,0.6078343838453293,0.1534076016396284,0.18675375496968627,2.9065918502439443,0.0,0.0,0.0,0.0
