-m --algo ppo --save-interval 10 --lr 0.001 --procs 8 --spec 0 5 1 4

Namespace(algo='ppo', batch_size=256, clip_eps=0.2, discount=0.99, entropy_coef=0.01, env=None, epochs=4, frames=10000000, frames_per_proc=None, gae_lambda=0.95, log_interval=1, lr=0.001, max_grad_norm=0.5, mem=False, model=None, optim_alpha=0.99, optim_eps=1e-08, procs=8, recurrence=1, save_interval=10, seed=456285, spec=[0, 5, 1, 4], text=False, value_loss_coef=0.5)

Device: cpu

Environments loaded

Training status loaded

Observations preprocessor loaded
Model loaded

ACModel(
  (image_conv): Sequential(
    (0): Conv2d(3, 16, kernel_size=(2, 2), stride=(1, 1))
    (1): ReLU()
    (2): MaxPool2d(kernel_size=(2, 2), stride=(2, 2), padding=0, dilation=1, ceil_mode=False)
    (3): Conv2d(16, 32, kernel_size=(2, 2), stride=(1, 1))
    (4): ReLU()
    (5): Conv2d(32, 64, kernel_size=(2, 2), stride=(1, 1))
    (6): ReLU()
  )
  (actor): Sequential(
    (0): Linear(in_features=66, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=7, bias=True)
  )
  (critic): Sequential(
    (0): Linear(in_features=66, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=1, bias=True)
  )
)

Optimizer loaded

U 1 | F 002048 | FPS 0671 | D 3 | rR:μσmM 0.04 0.16 0.00 0.65 | F:μσmM 7.9 30.7 0.0 127.0 | H 1.897 | V 0.547 | pL 0.094 | vL 0.002 | ∇ 0.096
U 2 | F 004096 | FPS 0670 | D 6 | rR:μσmM 0.07 0.19 0.00 0.65 | F:μσmM 19.5 52.6 0.0 185.0 | H 1.905 | V 0.488 | pL 0.082 | vL 0.001 | ∇ 0.068
U 3 | F 006144 | FPS 0672 | D 9 | rR:μσmM 0.07 0.19 0.00 0.65 | F:μσmM 303.0 56.5 127.0 324.0 | H 1.926 | V 0.364 | pL 0.113 | vL 0.008 | ∇ 0.089
U 4 | F 008192 | FPS 0667 | D 12 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.922 | V 0.307 | pL 0.056 | vL 0.001 | ∇ 0.060
U 5 | F 010240 | FPS 0662 | D 15 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.937 | V 0.250 | pL 0.043 | vL 0.000 | ∇ 0.038
U 6 | F 012288 | FPS 0678 | D 18 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.931 | V 0.195 | pL 0.043 | vL 0.002 | ∇ 0.035
U 7 | F 014336 | FPS 0670 | D 21 | rR:μσmM 0.02 0.08 0.00 0.34 | F:μσmM 318.5 21.3 236.0 324.0 | H 1.936 | V 0.157 | pL 0.028 | vL 0.000 | ∇ 0.026
U 8 | F 016384 | FPS 0672 | D 24 | rR:μσmM 0.02 0.08 0.00 0.34 | F:μσmM 318.5 21.3 236.0 324.0 | H 1.932 | V 0.118 | pL 0.037 | vL 0.001 | ∇ 0.039
U 9 | F 018432 | FPS 0665 | D 27 | rR:μσmM 0.02 0.08 0.00 0.34 | F:μσmM 318.5 21.3 236.0 324.0 | H 1.936 | V 0.095 | pL 0.017 | vL 0.000 | ∇ 0.016
U 10 | F 020480 | FPS 0660 | D 30 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.940 | V 0.081 | pL 0.015 | vL 0.000 | ∇ 0.013
Status saved
U 11 | F 022528 | FPS 0672 | D 33 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.935 | V 0.064 | pL 0.017 | vL 0.000 | ∇ 0.020
U 12 | F 024576 | FPS 0663 | D 36 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.940 | V 0.056 | pL 0.012 | vL 0.000 | ∇ 0.012
U 13 | F 026624 | FPS 0674 | D 39 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.943 | V 0.045 | pL 0.014 | vL 0.000 | ∇ 0.013
U 14 | F 028672 | FPS 0667 | D 43 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.944 | V 0.041 | pL 0.008 | vL 0.000 | ∇ 0.006
U 15 | F 030720 | FPS 0671 | D 46 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.944 | V 0.037 | pL 0.007 | vL 0.000 | ∇ 0.007
U 16 | F 032768 | FPS 0676 | D 49 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.943 | V 0.029 | pL 0.008 | vL 0.000 | ∇ 0.007
U 17 | F 034816 | FPS 0666 | D 52 | rR:μσmM 0.07 0.18 0.00 0.57 | F:μσmM 303.4 54.4 156.0 324.0 | H 1.939 | V 0.035 | pL -0.004 | vL 0.002 | ∇ 0.023
U 18 | F 036864 | FPS 0666 | D 55 | rR:μσmM 0.13 0.23 0.00 0.62 | F:μσmM 287.4 67.3 137.0 324.0 | H 1.936 | V 0.030 | pL 0.001 | vL 0.001 | ∇ 0.021
U 19 | F 038912 | FPS 0666 | D 58 | rR:μσmM 0.12 0.23 0.00 0.73 | F:μσmM 291.1 68.5 99.0 324.0 | H 1.936 | V 0.039 | pL -0.001 | vL 0.002 | ∇ 0.025
U 20 | F 040960 | FPS 0670 | D 61 | rR:μσmM 0.06 0.18 0.00 0.73 | F:μσmM 307.1 54.8 99.0 324.0 | H 1.940 | V 0.025 | pL 0.005 | vL 0.000 | ∇ 0.007
Status saved
U 21 | F 043008 | FPS 0668 | D 64 | rR:μσmM 0.05 0.14 0.00 0.56 | F:μσmM 310.9 40.5 160.0 324.0 | H 1.939 | V 0.025 | pL 0.001 | vL 0.001 | ∇ 0.030
U 22 | F 045056 | FPS 0666 | D 67 | rR:μσmM 0.10 0.21 0.00 0.60 | F:μσmM 294.9 61.6 143.0 324.0 | H 1.934 | V 0.025 | pL -0.005 | vL 0.001 | ∇ 0.019
U 23 | F 047104 | FPS 0674 | D 70 | rR:μσmM 0.13 0.21 0.00 0.60 | F:μσmM 287.8 61.1 143.0 324.0 | H 1.935 | V 0.023 | pL 0.001 | vL 0.000 | ∇ 0.014
U 24 | F 049152 | FPS 0667 | D 73 | rR:μσmM 0.10 0.20 0.00 0.70 | F:μσmM 295.8 58.9 107.0 324.0 | H 1.936 | V 0.022 | pL 0.000 | vL 0.001 | ∇ 0.022
U 25 | F 051200 | FPS 0668 | D 76 | rR:μσmM 0.14 0.24 0.00 0.70 | F:μσmM 284.2 73.4 107.0 324.0 | H 1.930 | V 0.033 | pL -0.006 | vL 0.001 | ∇ 0.024
U 26 | F 053248 | FPS 0671 | D 79 | rR:μσmM 0.26 0.25 0.00 0.64 | F:μσmM 252.1 75.3 130.0 324.0 | H 1.910 | V 0.058 | pL -0.014 | vL 0.003 | ∇ 0.066
U 27 | F 055296 | FPS 0667 | D 82 | rR:μσmM 0.25 0.22 0.00 0.63 | F:μσmM 258.0 65.7 134.0 324.0 | H 1.923 | V 0.050 | pL -0.004 | vL 0.001 | ∇ 0.035
U 28 | F 057344 | FPS 0671 | D 85 | rR:μσmM 0.26 0.21 0.00 0.63 | F:μσmM 255.9 61.1 134.0 324.0 | H 1.903 | V 0.061 | pL -0.003 | vL 0.002 | ∇ 0.035
U 29 | F 059392 | FPS 0674 | D 89 | rR:μσmM 0.22 0.22 0.00 0.61 | F:μσmM 264.4 64.1 140.0 324.0 | H 1.886 | V 0.074 | pL -0.007 | vL 0.002 | ∇ 0.047
U 30 | F 061440 | FPS 0672 | D 92 | rR:μσmM 0.25 0.23 0.00 0.66 | F:μσmM 256.9 68.4 123.0 324.0 | H 1.888 | V 0.064 | pL -0.002 | vL 0.001 | ∇ 0.044
Status saved
U 31 | F 063488 | FPS 0667 | D 95 | rR:μσmM 0.25 0.28 0.00 0.77 | F:μσmM 255.6 86.3 82.0 324.0 | H 1.900 | V 0.078 | pL -0.002 | vL 0.003 | ∇ 0.036
U 32 | F 065536 | FPS 0671 | D 98 | rR:μσmM 0.28 0.28 0.00 0.77 | F:μσmM 246.5 87.3 82.0 324.0 | H 1.896 | V 0.082 | pL -0.011 | vL 0.002 | ∇ 0.043
U 33 | F 067584 | FPS 0678 | D 101 | rR:μσmM 0.38 0.23 0.00 0.66 | F:μσmM 214.7 71.5 122.0 324.0 | H 1.865 | V 0.114 | pL -0.020 | vL 0.003 | ∇ 0.050
U 34 | F 069632 | FPS 0676 | D 104 | rR:μσmM 0.46 0.26 0.00 0.89 | F:μσmM 186.5 83.6 40.0 324.0 | H 1.823 | V 0.164 | pL -0.024 | vL 0.005 | ∇ 0.050
U 35 | F 071680 | FPS 0663 | D 107 | rR:μσmM 0.58 0.22 0.00 0.83 | F:μσmM 147.3 71.9 61.0 324.0 | H 1.806 | V 0.191 | pL -0.031 | vL 0.006 | ∇ 0.106
U 36 | F 073728 | FPS 0670 | D 110 | rR:μσmM 0.65 0.26 0.00 0.90 | F:μσmM 123.8 85.3 36.0 324.0 | H 1.781 | V 0.268 | pL -0.031 | vL 0.008 | ∇ 0.078
U 37 | F 075776 | FPS 0672 | D 113 | rR:μσmM 0.67 0.25 0.00 0.93 | F:μσmM 115.8 84.6 25.0 324.0 | H 1.735 | V 0.311 | pL -0.025 | vL 0.009 | ∇ 0.067
U 38 | F 077824 | FPS 0672 | D 116 | rR:μσmM 0.72 0.22 0.00 0.94 | F:μσmM 98.9 71.4 22.0 324.0 | H 1.722 | V 0.329 | pL -0.030 | vL 0.008 | ∇ 0.085
U 39 | F 079872 | FPS 0679 | D 119 | rR:μσmM 0.80 0.16 0.19 0.93 | F:μσmM 73.2 58.2 26.0 292.0 | H 1.656 | V 0.416 | pL -0.042 | vL 0.011 | ∇ 0.101
U 40 | F 081920 | FPS 0675 | D 122 | rR:μσmM 0.78 0.23 0.00 0.94 | F:μσmM 78.6 74.0 23.0 324.0 | H 1.648 | V 0.452 | pL -0.034 | vL 0.007 | ∇ 0.080
Status saved
U 41 | F 083968 | FPS 0676 | D 125 | rR:μσmM 0.87 0.08 0.57 0.95 | F:μσmM 46.6 28.2 18.0 156.0 | H 1.637 | V 0.466 | pL -0.035 | vL 0.006 | ∇ 0.078
U 42 | F 086016 | FPS 0676 | D 128 | rR:μσmM 0.82 0.23 0.00 0.94 | F:μσmM 64.1 77.9 20.0 324.0 | H 1.585 | V 0.491 | pL -0.034 | vL 0.008 | ∇ 0.080
U 43 | F 088064 | FPS 0672 | D 131 | rR:μσmM 0.86 0.17 0.00 0.94 | F:μσmM 49.4 56.9 20.0 324.0 | H 1.521 | V 0.529 | pL -0.028 | vL 0.008 | ∇ 0.091
U 44 | F 090112 | FPS 0673 | D 134 | rR:μσmM 0.85 0.17 0.00 0.95 | F:μσmM 51.7 55.8 18.0 324.0 | H 1.481 | V 0.592 | pL -0.055 | vL 0.009 | ∇ 0.120
U 45 | F 092160 | FPS 0679 | D 137 | rR:μσmM 0.91 0.05 0.66 0.95 | F:μσmM 33.3 19.8 17.0 122.0 | H 1.359 | V 0.657 | pL -0.079 | vL 0.007 | ∇ 0.092
U 46 | F 094208 | FPS 0677 | D 140 | rR:μσmM 0.92 0.05 0.71 0.96 | F:μσmM 30.6 17.8 16.0 103.0 | H 1.332 | V 0.681 | pL -0.054 | vL 0.005 | ∇ 0.095
