-m --algo ppo --save-interval 10 --lr 0.001 --procs 8 --spec 1 4 1 3

Namespace(algo='ppo', batch_size=256, clip_eps=0.2, discount=0.99, entropy_coef=0.01, env=None, epochs=4, frames=10000000, frames_per_proc=None, gae_lambda=0.95, log_interval=1, lr=0.001, max_grad_norm=0.5, mem=False, model=None, optim_alpha=0.99, optim_eps=1e-08, procs=8, recurrence=1, save_interval=10, seed=462031, spec=[1, 4, 1, 3], text=False, value_loss_coef=0.5)

Device: cpu

Environments loaded

Training status loaded

Observations preprocessor loaded
Model loaded

ACModel(
  (image_conv): Sequential(
    (0): Conv2d(3, 16, kernel_size=(2, 2), stride=(1, 1))
    (1): ReLU()
    (2): MaxPool2d(kernel_size=(2, 2), stride=(2, 2), padding=0, dilation=1, ceil_mode=False)
    (3): Conv2d(16, 32, kernel_size=(2, 2), stride=(1, 1))
    (4): ReLU()
    (5): Conv2d(32, 64, kernel_size=(2, 2), stride=(1, 1))
    (6): ReLU()
  )
  (actor): Sequential(
    (0): Linear(in_features=66, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=7, bias=True)
  )
  (critic): Sequential(
    (0): Linear(in_features=66, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=1, bias=True)
  )
)

Optimizer loaded

U 1 | F 002048 | FPS 0666 | D 3 | rR:μσmM 0.04 0.17 0.00 0.71 | F:μσmM 6.6 25.7 0.0 106.0 | H 1.918 | V 0.159 | pL 0.021 | vL 0.002 | ∇ 0.081
U 2 | F 004096 | FPS 0669 | D 6 | rR:μσmM 0.04 0.17 0.00 0.71 | F:μσmM 6.6 25.7 0.0 106.0 | H 1.936 | V 0.110 | pL 0.020 | vL 0.000 | ∇ 0.019
U 3 | F 006144 | FPS 0676 | D 9 | rR:μσmM 0.04 0.17 0.00 0.71 | F:μσmM 310.4 52.8 106.0 324.0 | H 1.931 | V 0.085 | pL 0.029 | vL 0.001 | ∇ 0.027
U 4 | F 008192 | FPS 0667 | D 12 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.938 | V 0.064 | pL 0.012 | vL 0.000 | ∇ 0.007
U 5 | F 010240 | FPS 0666 | D 15 | rR:μσmM 0.03 0.11 0.00 0.44 | F:μσmM 316.2 30.0 200.0 324.0 | H 1.940 | V 0.057 | pL 0.008 | vL 0.000 | ∇ 0.016
U 6 | F 012288 | FPS 0673 | D 18 | rR:μσmM 0.03 0.11 0.00 0.44 | F:μσmM 316.2 30.0 200.0 324.0 | H 1.938 | V 0.047 | pL 0.011 | vL 0.000 | ∇ 0.018
U 7 | F 014336 | FPS 0668 | D 21 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.942 | V 0.043 | pL 0.008 | vL 0.000 | ∇ 0.009
U 8 | F 016384 | FPS 0675 | D 24 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.936 | V 0.034 | pL 0.011 | vL 0.000 | ∇ 0.012
U 9 | F 018432 | FPS 0669 | D 27 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.943 | V 0.031 | pL 0.006 | vL 0.000 | ∇ 0.005
U 10 | F 020480 | FPS 0667 | D 30 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.944 | V 0.026 | pL 0.004 | vL 0.000 | ∇ 0.004
Status saved
U 11 | F 022528 | FPS 0684 | D 33 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.945 | V 0.020 | pL 0.006 | vL 0.000 | ∇ 0.004
U 12 | F 024576 | FPS 0673 | D 36 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.944 | V 0.016 | pL 0.003 | vL 0.000 | ∇ 0.002
U 13 | F 026624 | FPS 0674 | D 39 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.944 | V 0.011 | pL 0.004 | vL 0.000 | ∇ 0.003
U 14 | F 028672 | FPS 0672 | D 42 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.944 | V 0.009 | pL 0.002 | vL 0.000 | ∇ 0.003
U 15 | F 030720 | FPS 0667 | D 45 | rR:μσmM 0.02 0.07 0.00 0.27 | F:μσmM 320.2 14.8 263.0 324.0 | H 1.941 | V 0.011 | pL -0.001 | vL 0.000 | ∇ 0.008
U 16 | F 032768 | FPS 0680 | D 48 | rR:μσmM 0.03 0.09 0.00 0.27 | F:μσmM 316.6 19.7 263.0 324.0 | H 1.940 | V 0.012 | pL 0.000 | vL 0.000 | ∇ 0.012
U 17 | F 034816 | FPS 0672 | D 51 | rR:μσmM 0.03 0.09 0.00 0.27 | F:μσmM 316.6 19.7 263.0 324.0 | H 1.944 | V 0.006 | pL 0.001 | vL 0.000 | ∇ 0.003
U 18 | F 036864 | FPS 0677 | D 55 | rR:μσmM 0.02 0.07 0.00 0.26 | F:μσmM 319.6 14.2 266.0 324.0 | H 1.943 | V 0.006 | pL 0.000 | vL 0.000 | ∇ 0.004
U 19 | F 038912 | FPS 0669 | D 58 | rR:μσmM 0.06 0.18 0.00 0.76 | F:μσmM 308.4 57.2 87.0 324.0 | H 1.938 | V 0.014 | pL -0.006 | vL 0.002 | ∇ 0.060
U 20 | F 040960 | FPS 0668 | D 61 | rR:μσmM 0.05 0.18 0.00 0.76 | F:μσmM 309.2 57.4 87.0 324.0 | H 1.942 | V 0.003 | pL 0.001 | vL 0.000 | ∇ 0.012
Status saved
