-m --algo ppo --save-interval 10 --lr 0.001 --procs 8 --spec 0 7 0 5

Namespace(algo='ppo', batch_size=256, clip_eps=0.2, discount=0.99, entropy_coef=0.01, env=None, epochs=4, frames=10000000, frames_per_proc=None, gae_lambda=0.95, log_interval=1, lr=0.001, max_grad_norm=0.5, mem=False, model=None, optim_alpha=0.99, optim_eps=1e-08, procs=8, recurrence=1, save_interval=10, seed=949841, spec=[0, 7, 0, 5], text=False, value_loss_coef=0.5)

Device: cpu

Environments loaded

Training status loaded

Observations preprocessor loaded
Model loaded

ACModel(
  (image_conv): Sequential(
    (0): Conv2d(3, 16, kernel_size=(2, 2), stride=(1, 1))
    (1): ReLU()
    (2): MaxPool2d(kernel_size=(2, 2), stride=(2, 2), padding=0, dilation=1, ceil_mode=False)
    (3): Conv2d(16, 32, kernel_size=(2, 2), stride=(1, 1))
    (4): ReLU()
    (5): Conv2d(32, 64, kernel_size=(2, 2), stride=(1, 1))
    (6): ReLU()
  )
  (actor): Sequential(
    (0): Linear(in_features=66, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=7, bias=True)
  )
  (critic): Sequential(
    (0): Linear(in_features=66, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=1, bias=True)
  )
)

Optimizer loaded

U 1 | F 002048 | FPS 0669 | D 3 | rR:μσmM 0.04 0.17 0.00 0.69 | F:μσmM 6.9 26.9 0.0 111.0 | H 1.866 | V 0.195 | pL 0.028 | vL 0.002 | ∇ 0.059
U 2 | F 004096 | FPS 0678 | D 6 | rR:μσmM 0.06 0.18 0.00 0.69 | F:μσmM 22.8 65.2 0.0 253.0 | H 1.898 | V 0.185 | pL 0.032 | vL 0.000 | ∇ 0.039
U 3 | F 006144 | FPS 0676 | D 9 | rR:μσmM 0.06 0.18 0.00 0.69 | F:μσmM 306.2 53.2 111.0 324.0 | H 1.911 | V 0.135 | pL 0.043 | vL 0.001 | ∇ 0.053
U 4 | F 008192 | FPS 0671 | D 12 | rR:μσmM 0.03 0.13 0.00 0.53 | F:μσmM 314.2 37.8 168.0 324.0 | H 1.933 | V 0.116 | pL 0.017 | vL 0.001 | ∇ 0.027
U 5 | F 010240 | FPS 0668 | D 15 | rR:μσmM 0.07 0.16 0.00 0.53 | F:μσmM 305.8 44.9 168.0 324.0 | H 1.934 | V 0.102 | pL 0.017 | vL 0.000 | ∇ 0.023
U 6 | F 012288 | FPS 0680 | D 18 | rR:μσmM 0.08 0.16 0.00 0.53 | F:μσmM 303.6 44.8 168.0 324.0 | H 1.938 | V 0.084 | pL 0.017 | vL 0.000 | ∇ 0.018
U 7 | F 014336 | FPS 0668 | D 21 | rR:μσmM 0.02 0.06 0.00 0.20 | F:μσmM 320.4 9.7 289.0 324.0 | H 1.941 | V 0.073 | pL 0.014 | vL 0.000 | ∇ 0.029
U 8 | F 016384 | FPS 0671 | D 24 | rR:μσmM 0.01 0.04 0.00 0.18 | F:μσmM 322.2 6.8 296.0 324.0 | H 1.939 | V 0.060 | pL 0.017 | vL 0.000 | ∇ 0.021
U 9 | F 018432 | FPS 0673 | D 27 | rR:μσmM 0.03 0.09 0.00 0.34 | F:μσmM 316.9 21.5 238.0 324.0 | H 1.942 | V 0.054 | pL 0.007 | vL 0.000 | ∇ 0.013
U 10 | F 020480 | FPS 0668 | D 30 | rR:μσmM 0.03 0.09 0.00 0.34 | F:μσmM 316.9 21.5 238.0 324.0 | H 1.942 | V 0.047 | pL 0.008 | vL 0.000 | ∇ 0.007
Status saved
U 11 | F 022528 | FPS 0673 | D 33 | rR:μσmM 0.02 0.08 0.00 0.34 | F:μσmM 318.6 20.8 238.0 324.0 | H 1.941 | V 0.037 | pL 0.009 | vL 0.000 | ∇ 0.011
U 12 | F 024576 | FPS 0667 | D 36 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.945 | V 0.033 | pL 0.007 | vL 0.000 | ∇ 0.011
U 13 | F 026624 | FPS 0668 | D 39 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.941 | V 0.026 | pL 0.007 | vL 0.000 | ∇ 0.013
U 14 | F 028672 | FPS 0673 | D 42 | rR:μσmM 0.02 0.07 0.00 0.29 | F:μσmM 319.8 16.5 256.0 324.0 | H 1.941 | V 0.021 | pL 0.001 | vL 0.000 | ∇ 0.023
U 15 | F 030720 | FPS 0673 | D 45 | rR:μσmM 0.08 0.16 0.00 0.52 | F:μσmM 303.6 44.8 174.0 324.0 | H 1.935 | V 0.023 | pL -0.001 | vL 0.001 | ∇ 0.043
U 16 | F 032768 | FPS 0672 | D 48 | rR:μσmM 0.08 0.16 0.00 0.52 | F:μσmM 303.6 44.8 174.0 324.0 | H 1.942 | V 0.008 | pL 0.001 | vL 0.000 | ∇ 0.011
U 17 | F 034816 | FPS 0671 | D 51 | rR:μσmM 0.07 0.20 0.00 0.79 | F:μσmM 304.2 59.9 77.0 324.0 | H 1.939 | V 0.014 | pL -0.007 | vL 0.001 | ∇ 0.035
U 18 | F 036864 | FPS 0678 | D 54 | rR:μσmM 0.05 0.12 0.00 0.43 | F:μσmM 312.2 30.3 205.0 324.0 | H 1.934 | V 0.016 | pL -0.002 | vL 0.001 | ∇ 0.039
U 19 | F 038912 | FPS 0670 | D 58 | rR:μσmM 0.12 0.19 0.00 0.61 | F:μσmM 292.0 54.5 139.0 324.0 | H 1.932 | V 0.017 | pL -0.008 | vL 0.001 | ∇ 0.035
U 20 | F 040960 | FPS 0667 | D 61 | rR:μσmM 0.18 0.22 0.00 0.61 | F:μσmM 275.5 61.8 139.0 324.0 | H 1.928 | V 0.026 | pL -0.005 | vL 0.001 | ∇ 0.096
Status saved
U 21 | F 043008 | FPS 0679 | D 64 | rR:μσmM 0.12 0.21 0.00 0.59 | F:μσmM 289.9 60.5 147.0 324.0 | H 1.921 | V 0.038 | pL 0.000 | vL 0.002 | ∇ 0.053
U 22 | F 045056 | FPS 0672 | D 67 | rR:μσmM 0.20 0.27 0.00 0.73 | F:μσmM 266.7 81.1 97.0 324.0 | H 1.906 | V 0.041 | pL -0.009 | vL 0.002 | ∇ 0.065
U 23 | F 047104 | FPS 0678 | D 70 | rR:μσmM 0.26 0.30 0.00 0.74 | F:μσmM 248.2 90.8 94.0 324.0 | H 1.881 | V 0.071 | pL -0.012 | vL 0.004 | ∇ 0.091
U 24 | F 049152 | FPS 0675 | D 73 | rR:μσmM 0.31 0.35 0.00 0.81 | F:μσmM 231.2 109.0 70.0 324.0 | H 1.816 | V 0.111 | pL -0.012 | vL 0.005 | ∇ 0.066
U 25 | F 051200 | FPS 0680 | D 76 | rR:μσmM 0.39 0.32 0.00 0.81 | F:μσmM 208.4 103.8 70.0 324.0 | H 1.853 | V 0.103 | pL 0.000 | vL 0.003 | ∇ 0.056
U 26 | F 053248 | FPS 0675 | D 79 | rR:μσmM 0.23 0.27 0.00 0.65 | F:μσmM 257.6 81.7 125.0 324.0 | H 1.905 | V 0.084 | pL 0.009 | vL 0.002 | ∇ 0.064
U 27 | F 055296 | FPS 0672 | D 82 | rR:μσmM 0.18 0.24 0.00 0.69 | F:μσmM 276.2 70.3 110.0 324.0 | H 1.909 | V 0.095 | pL 0.006 | vL 0.001 | ∇ 0.039
U 28 | F 057344 | FPS 0669 | D 85 | rR:μσmM 0.20 0.27 0.00 0.86 | F:μσmM 267.2 83.4 52.0 324.0 | H 1.894 | V 0.091 | pL 0.003 | vL 0.003 | ∇ 0.072
U 29 | F 059392 | FPS 0670 | D 88 | rR:μσmM 0.40 0.38 0.00 0.95 | F:μσmM 199.2 120.4 19.0 324.0 | H 1.858 | V 0.126 | pL -0.025 | vL 0.006 | ∇ 0.116
U 30 | F 061440 | FPS 0672 | D 91 | rR:μσmM 0.49 0.39 0.00 0.91 | F:μσmM 173.5 125.2 31.0 324.0 | H 1.861 | V 0.124 | pL -0.006 | vL 0.007 | ∇ 0.094
Status saved
