-m --algo ppo --save-interval 10 --lr 0.001 --procs 8 --spec 0 6 1 6

Namespace(algo='ppo', batch_size=256, clip_eps=0.2, discount=0.99, entropy_coef=0.01, env=None, epochs=4, frames=10000000, frames_per_proc=None, gae_lambda=0.95, log_interval=1, lr=0.001, max_grad_norm=0.5, mem=False, model=None, optim_alpha=0.99, optim_eps=1e-08, procs=8, recurrence=1, save_interval=10, seed=228952, spec=[0, 6, 1, 6], text=False, value_loss_coef=0.5)

Device: cpu

Environments loaded

Training status loaded

Observations preprocessor loaded
Model loaded

ACModel(
  (image_conv): Sequential(
    (0): Conv2d(3, 16, kernel_size=(2, 2), stride=(1, 1))
    (1): ReLU()
    (2): MaxPool2d(kernel_size=(2, 2), stride=(2, 2), padding=0, dilation=1, ceil_mode=False)
    (3): Conv2d(16, 32, kernel_size=(2, 2), stride=(1, 1))
    (4): ReLU()
    (5): Conv2d(32, 64, kernel_size=(2, 2), stride=(1, 1))
    (6): ReLU()
  )
  (actor): Sequential(
    (0): Linear(in_features=66, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=7, bias=True)
  )
  (critic): Sequential(
    (0): Linear(in_features=66, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=1, bias=True)
  )
)

Optimizer loaded

U 1 | F 002048 | FPS 0664 | D 3 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 0.0 0.0 0 0 | H 1.830 | V 0.011 | pL -0.001 | vL 0.000 | ∇ 0.055
U 2 | F 004096 | FPS 0665 | D 6 | rR:μσmM 0.02 0.08 0.00 0.34 | F:μσmM 14.8 57.1 0.0 236.0 | H 1.891 | V 0.020 | pL 0.001 | vL 0.001 | ∇ 0.033
U 3 | F 006144 | FPS 0672 | D 9 | rR:μσmM 0.02 0.08 0.00 0.34 | F:μσmM 318.5 21.3 236.0 324.0 | H 1.930 | V 0.014 | pL 0.004 | vL 0.000 | ∇ 0.010
U 4 | F 008192 | FPS 0646 | D 12 | rR:μσmM 0.03 0.12 0.00 0.50 | F:μσmM 315.1 34.6 181.0 324.0 | H 1.928 | V 0.016 | pL -0.003 | vL 0.001 | ∇ 0.031
U 5 | F 010240 | FPS 0667 | D 15 | rR:μσmM 0.04 0.13 0.00 0.50 | F:μσmM 312.8 35.1 181.0 324.0 | H 1.939 | V 0.014 | pL 0.001 | vL 0.000 | ∇ 0.016
U 6 | F 012288 | FPS 0664 | D 18 | rR:μσmM 0.04 0.13 0.00 0.50 | F:μσmM 312.8 35.1 181.0 324.0 | H 1.942 | V 0.016 | pL 0.003 | vL 0.000 | ∇ 0.010
U 7 | F 014336 | FPS 0650 | D 21 | rR:μσmM 0.05 0.12 0.00 0.42 | F:μσmM 311.6 33.2 210.0 324.0 | H 1.932 | V 0.017 | pL -0.004 | vL 0.001 | ∇ 0.049
U 8 | F 016384 | FPS 0668 | D 24 | rR:μσmM 0.05 0.12 0.00 0.42 | F:μσmM 311.6 33.2 210.0 324.0 | H 1.941 | V 0.012 | pL 0.004 | vL 0.000 | ∇ 0.019
U 9 | F 018432 | FPS 0662 | D 27 | rR:μσmM 0.08 0.16 0.00 0.47 | F:μσmM 303.2 44.3 189.0 324.0 | H 1.937 | V 0.018 | pL -0.002 | vL 0.000 | ∇ 0.024
U 10 | F 020480 | FPS 0662 | D 31 | rR:μσmM 0.03 0.11 0.00 0.47 | F:μσmM 315.6 32.7 189.0 324.0 | H 1.941 | V 0.007 | pL 0.001 | vL 0.000 | ∇ 0.009
Status saved
U 11 | F 022528 | FPS 0669 | D 34 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.943 | V 0.009 | pL 0.001 | vL 0.000 | ∇ 0.007
U 12 | F 024576 | FPS 0661 | D 37 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.943 | V 0.009 | pL 0.002 | vL 0.000 | ∇ 0.011
U 13 | F 026624 | FPS 0652 | D 40 | rR:μσmM 0.02 0.07 0.00 0.24 | F:μσmM 319.9 12.5 274.0 324.0 | H 1.943 | V 0.008 | pL -0.001 | vL 0.000 | ∇ 0.017
U 14 | F 028672 | FPS 0669 | D 43 | rR:μσmM 0.06 0.15 0.00 0.57 | F:μσmM 309.3 41.7 155.0 324.0 | H 1.938 | V 0.011 | pL -0.003 | vL 0.001 | ∇ 0.035
U 15 | F 030720 | FPS 0667 | D 46 | rR:μσmM 0.05 0.15 0.00 0.57 | F:μσmM 308.9 43.5 155.0 324.0 | H 1.940 | V 0.015 | pL 0.000 | vL 0.000 | ∇ 0.024
U 16 | F 032768 | FPS 0672 | D 49 | rR:μσmM 0.07 0.16 0.00 0.57 | F:μσmM 304.2 45.6 155.0 324.0 | H 1.937 | V 0.023 | pL 0.001 | vL 0.000 | ∇ 0.020
U 17 | F 034816 | FPS 0663 | D 52 | rR:μσmM 0.04 0.10 0.00 0.31 | F:μσmM 314.8 24.5 249.0 324.0 | H 1.939 | V 0.017 | pL 0.004 | vL 0.000 | ∇ 0.010
U 18 | F 036864 | FPS 0669 | D 55 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.943 | V 0.011 | pL 0.003 | vL 0.000 | ∇ 0.006
U 19 | F 038912 | FPS 0662 | D 58 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.943 | V 0.013 | pL 0.002 | vL 0.000 | ∇ 0.009
U 20 | F 040960 | FPS 0663 | D 61 | rR:μσmM 0.02 0.09 0.00 0.37 | F:μσmM 317.9 23.5 227.0 324.0 | H 1.936 | V 0.012 | pL -0.001 | vL 0.000 | ∇ 0.019
Status saved
U 21 | F 043008 | FPS 0668 | D 64 | rR:μσmM 0.07 0.21 0.00 0.79 | F:μσmM 302.4 63.0 76.0 324.0 | H 1.932 | V 0.018 | pL -0.004 | vL 0.001 | ∇ 0.054
U 22 | F 045056 | FPS 0663 | D 68 | rR:μσmM 0.09 0.24 0.00 0.79 | F:μσmM 295.4 76.0 76.0 324.0 | H 1.931 | V 0.018 | pL -0.004 | vL 0.001 | ∇ 0.048
U 23 | F 047104 | FPS 0673 | D 71 | rR:μσmM 0.07 0.20 0.00 0.68 | F:μσmM 301.6 60.3 114.0 324.0 | H 1.925 | V 0.018 | pL -0.004 | vL 0.002 | ∇ 0.082
U 24 | F 049152 | FPS 0671 | D 74 | rR:μσmM 0.17 0.26 0.00 0.69 | F:μσmM 273.1 77.6 111.0 324.0 | H 1.913 | V 0.044 | pL -0.014 | vL 0.003 | ∇ 0.099
