-m --algo ppo --save-interval 10 --lr 0.001 --procs 8 --spec 0 6 1 1

Namespace(algo='ppo', batch_size=256, clip_eps=0.2, discount=0.99, entropy_coef=0.01, env=None, epochs=4, frames=10000000, frames_per_proc=None, gae_lambda=0.95, log_interval=1, lr=0.001, max_grad_norm=0.5, mem=False, model=None, optim_alpha=0.99, optim_eps=1e-08, procs=8, recurrence=1, save_interval=10, seed=503474, spec=[0, 6, 1, 1], text=False, value_loss_coef=0.5)

-m --algo ppo --save-interval 10 --lr 0.001 --procs 8 --spec 0 6 1 1

Namespace(algo='ppo', batch_size=256, clip_eps=0.2, discount=0.99, entropy_coef=0.01, env=None, epochs=4, frames=10000000, frames_per_proc=None, gae_lambda=0.95, log_interval=1, lr=0.001, max_grad_norm=0.5, mem=False, model=None, optim_alpha=0.99, optim_eps=1e-08, procs=8, recurrence=1, save_interval=10, seed=823069, spec=[0, 6, 1, 1], text=False, value_loss_coef=0.5)

Device: cpu

Environments loaded

Training status loaded

Observations preprocessor loaded
Model loaded

ACModel(
  (image_conv): Sequential(
    (0): Conv2d(3, 16, kernel_size=(2, 2), stride=(1, 1))
    (1): ReLU()
    (2): MaxPool2d(kernel_size=(2, 2), stride=(2, 2), padding=0, dilation=1, ceil_mode=False)
    (3): Conv2d(16, 32, kernel_size=(2, 2), stride=(1, 1))
    (4): ReLU()
    (5): Conv2d(32, 64, kernel_size=(2, 2), stride=(1, 1))
    (6): ReLU()
  )
  (actor): Sequential(
    (0): Linear(in_features=66, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=7, bias=True)
  )
  (critic): Sequential(
    (0): Linear(in_features=66, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=1, bias=True)
  )
)

Device: cpu

Environments loaded

Training status loaded

Observations preprocessor loaded
Model loaded

ACModel(
  (image_conv): Sequential(
    (0): Conv2d(3, 16, kernel_size=(2, 2), stride=(1, 1))
    (1): ReLU()
    (2): MaxPool2d(kernel_size=(2, 2), stride=(2, 2), padding=0, dilation=1, ceil_mode=False)
    (3): Conv2d(16, 32, kernel_size=(2, 2), stride=(1, 1))
    (4): ReLU()
    (5): Conv2d(32, 64, kernel_size=(2, 2), stride=(1, 1))
    (6): ReLU()
  )
  (actor): Sequential(
    (0): Linear(in_features=66, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=7, bias=True)
  )
  (critic): Sequential(
    (0): Linear(in_features=66, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=1, bias=True)
  )
)

Optimizer loaded

Optimizer loaded

U 1 | F 002048 | FPS 0674 | D 3 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 0.0 0.0 0 0 | H 1.912 | V 0.108 | pL 0.017 | vL 0.001 | ∇ 0.056
U 1 | F 002048 | FPS 0680 | D 3 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 0.0 0.0 0 0 | H 1.892 | V -0.353 | pL -0.061 | vL 0.001 | ∇ 0.066
U 2 | F 004096 | FPS 0669 | D 6 | rR:μσmM 0.04 0.15 0.00 0.63 | F:μσmM 8.4 32.4 0.0 134.0 | H 1.925 | V 0.082 | pL 0.012 | vL 0.001 | ∇ 0.019
U 2 | F 004096 | FPS 0671 | D 6 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 0.0 0.0 0 0 | H 1.900 | V -0.288 | pL -0.049 | vL 0.000 | ∇ 0.047
U 3 | F 006144 | FPS 0670 | D 9 | rR:μσmM 0.04 0.15 0.00 0.63 | F:μσmM 312.1 46.0 134.0 324.0 | H 1.923 | V 0.064 | pL 0.021 | vL 0.000 | ∇ 0.019
U 3 | F 006144 | FPS 0676 | D 9 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.909 | V -0.212 | pL -0.077 | vL 0.005 | ∇ 0.086
U 4 | F 008192 | FPS 0668 | D 12 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.933 | V 0.048 | pL 0.009 | vL 0.000 | ∇ 0.009
U 4 | F 008192 | FPS 0669 | D 12 | rR:μσmM 0.03 0.12 0.00 0.49 | F:μσmM 315.1 34.4 182.0 324.0 | H 1.914 | V -0.197 | pL -0.042 | vL 0.001 | ∇ 0.037
U 5 | F 010240 | FPS 0661 | D 15 | rR:μσmM 0.03 0.08 0.00 0.27 | F:μσmM 318.0 16.5 263.0 324.0 | H 1.937 | V 0.045 | pL 0.004 | vL 0.000 | ∇ 0.011
U 5 | F 010240 | FPS 0666 | D 15 | rR:μσmM 0.03 0.12 0.00 0.49 | F:μσmM 315.1 34.4 182.0 324.0 | H 1.922 | V -0.170 | pL -0.029 | vL 0.000 | ∇ 0.025
U 6 | F 012288 | FPS 0677 | D 18 | rR:μσmM 0.03 0.12 0.00 0.49 | F:μσmM 315.1 34.4 182.0 324.0 | H 1.928 | V -0.142 | pL -0.034 | vL 0.001 | ∇ 0.033
U 6 | F 012288 | FPS 0667 | D 18 | rR:μσmM 0.03 0.08 0.00 0.27 | F:μσmM 318.0 16.5 263.0 324.0 | H 1.940 | V 0.037 | pL 0.008 | vL 0.000 | ∇ 0.007
U 7 | F 014336 | FPS 0664 | D 21 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.936 | V -0.129 | pL -0.022 | vL 0.000 | ∇ 0.017
U 7 | F 014336 | FPS 0665 | D 21 | rR:μσmM 0.03 0.08 0.00 0.27 | F:μσmM 318.0 16.5 263.0 324.0 | H 1.941 | V 0.033 | pL 0.006 | vL 0.000 | ∇ 0.006
U 8 | F 016384 | FPS 0671 | D 24 | rR:μσmM 0.02 0.06 0.00 0.21 | F:μσmM 320.0 10.9 285.0 324.0 | H 1.932 | V -0.091 | pL -0.036 | vL 0.001 | ∇ 0.040
U 8 | F 016384 | FPS 0671 | D 24 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.941 | V 0.026 | pL 0.009 | vL 0.000 | ∇ 0.006
U 9 | F 018432 | FPS 0670 | D 27 | rR:μσmM 0.07 0.17 0.00 0.50 | F:μσmM 304.4 47.4 179.0 324.0 | H 1.924 | V -0.076 | pL -0.025 | vL 0.001 | ∇ 0.030
U 9 | F 018432 | FPS 0667 | D 27 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.943 | V 0.023 | pL 0.004 | vL 0.000 | ∇ 0.004
U 10 | F 020480 | FPS 0663 | D 30 | rR:μσmM 0.13 0.24 0.00 0.76 | F:μσmM 284.5 72.5 87.0 324.0 | H 1.921 | V -0.047 | pL -0.020 | vL 0.003 | ∇ 0.024
Status saved
U 10 | F 020480 | FPS 0664 | D 30 | rR:μσmM 0.02 0.06 0.00 0.24 | F:μσmM 320.8 12.6 272.0 324.0 | H 1.944 | V 0.021 | pL 0.002 | vL 0.000 | ∇ 0.006
Status saved
U 11 | F 022528 | FPS 0677 | D 33 | rR:μσmM 0.14 0.26 0.00 0.76 | F:μσmM 281.9 79.9 87.0 324.0 | H 1.921 | V -0.029 | pL -0.020 | vL 0.002 | ∇ 0.021
U 11 | F 022528 | FPS 0675 | D 34 | rR:μσmM 0.02 0.06 0.00 0.24 | F:μσmM 320.8 12.6 272.0 324.0 | H 1.944 | V 0.015 | pL 0.004 | vL 0.000 | ∇ 0.005
U 12 | F 024576 | FPS 0669 | D 36 | rR:μσmM 0.16 0.23 0.00 0.74 | F:μσmM 281.2 66.9 94.0 324.0 | H 1.921 | V -0.009 | pL -0.015 | vL 0.002 | ∇ 0.042
U 12 | F 024576 | FPS 0667 | D 37 | rR:μσmM 0.02 0.06 0.00 0.24 | F:μσmM 320.8 12.6 272.0 324.0 | H 1.944 | V 0.014 | pL 0.002 | vL 0.000 | ∇ 0.004
U 13 | F 026624 | FPS 0653 | D 40 | rR:μσmM 0.18 0.21 0.00 0.72 | F:μσmM 277.7 62.9 102.0 324.0 | H 1.910 | V 0.004 | pL -0.014 | vL 0.002 | ∇ 0.043
U 13 | F 026624 | FPS 0666 | D 40 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.945 | V 0.011 | pL 0.004 | vL 0.000 | ∇ 0.005
U 14 | F 028672 | FPS 0670 | D 43 | rR:μσmM 0.24 0.28 0.00 0.85 | F:μσmM 256.5 87.4 53.0 324.0 | H 1.908 | V 0.023 | pL -0.016 | vL 0.003 | ∇ 0.037
U 14 | F 028672 | FPS 0668 | D 43 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.945 | V 0.009 | pL 0.002 | vL 0.000 | ∇ 0.003
U 15 | F 030720 | FPS 0672 | D 46 | rR:μσmM 0.21 0.30 0.00 0.85 | F:μσmM 263.3 93.5 53.0 324.0 | H 1.912 | V 0.029 | pL -0.004 | vL 0.002 | ∇ 0.026
U 15 | F 030720 | FPS 0666 | D 46 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.945 | V 0.007 | pL 0.002 | vL 0.000 | ∇ 0.002
