/Users/ruoxili/Documents/NRL/rl-starter-files/scripts/train.py --algo ppo --save-interval 10 --model simple34_n3andn3_text --lr 0.001 --procs 8 --text

Namespace(algo='ppo', batch_size=256, clip_eps=0.2, discount=0.99, entropy_coef=0.01, env=None, epochs=4, frames=10000000, frames_per_proc=None, gae_lambda=0.95, log_interval=1, lr=0.001, max_grad_norm=0.5, mem=False, model='simple34_n3andn3_text', optim_alpha=0.99, optim_eps=1e-08, procs=8, recurrence=1, save_interval=10, seed=1, text=True, value_loss_coef=0.5)

Device: cpu

Environments loaded

Training status loaded

Observations preprocessor loaded
Model loaded

ACModel(
  (image_conv): Sequential(
    (0): Conv2d(3, 16, kernel_size=(2, 2), stride=(1, 1))
    (1): ReLU()
    (2): MaxPool2d(kernel_size=(2, 2), stride=(2, 2), padding=0, dilation=1, ceil_mode=False)
    (3): Conv2d(16, 32, kernel_size=(2, 2), stride=(1, 1))
    (4): ReLU()
    (5): Conv2d(32, 64, kernel_size=(2, 2), stride=(1, 1))
    (6): ReLU()
  )
  (word_embedding): Embedding(100, 32)
  (text_rnn): GRU(32, 128, batch_first=True)
  (actor): Sequential(
    (0): Linear(in_features=192, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=7, bias=True)
  )
  (critic): Sequential(
    (0): Linear(in_features=192, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=1, bias=True)
  )
)

Optimizer loaded

U 1 | F 002048 | FPS 0732 | D 2 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 0.0 0.0 0 0 | H 1.930 | V -0.110 | pL -0.023 | vL 0.002 | ∇ 0.105
U 2 | F 004096 | FPS 1005 | D 4 | rR:μσmM 0.04 0.14 0.00 0.56 | F:μσmM 9.9 38.2 0.0 158.0 | H 1.937 | V -0.090 | pL -0.022 | vL 0.002 | ∇ 0.027
U 3 | F 006144 | FPS 1038 | D 6 | rR:μσmM 0.05 0.15 0.00 0.56 | F:μσmM 309.6 42.1 158.0 324.0 | H 1.932 | V -0.067 | pL -0.022 | vL 0.001 | ∇ 0.014
U 4 | F 008192 | FPS 0740 | D 9 | rR:μσmM 0.02 0.07 0.00 0.28 | F:μσmM 320.0 15.5 260.0 324.0 | H 1.940 | V -0.058 | pL -0.011 | vL 0.000 | ∇ 0.009
U 5 | F 010240 | FPS 0705 | D 12 | rR:μσmM 0.03 0.11 0.00 0.44 | F:μσmM 316.4 29.5 202.0 324.0 | H 1.940 | V -0.047 | pL -0.012 | vL 0.001 | ∇ 0.009
U 6 | F 012288 | FPS 1124 | D 14 | rR:μσmM 0.03 0.11 0.00 0.44 | F:μσmM 316.4 29.5 202.0 324.0 | H 1.942 | V -0.041 | pL -0.010 | vL 0.000 | ∇ 0.008
U 7 | F 014336 | FPS 1103 | D 16 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.943 | V -0.032 | pL -0.006 | vL 0.000 | ∇ 0.003
U 8 | F 016384 | FPS 0847 | D 18 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.940 | V -0.025 | pL -0.008 | vL 0.000 | ∇ 0.005
U 9 | F 018432 | FPS 0390 | D 23 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.944 | V -0.019 | pL -0.004 | vL 0.000 | ∇ 0.002
U 10 | F 020480 | FPS 0948 | D 26 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.944 | V -0.016 | pL -0.004 | vL 0.000 | ∇ 0.003
Status saved
U 11 | F 022528 | FPS 1118 | D 27 | rR:μσmM 0.01 0.03 0.00 0.12 | F:μσmM 323.5 1.9 316.0 324.0 | H 1.944 | V -0.012 | pL -0.004 | vL 0.000 | ∇ 0.003
U 12 | F 024576 | FPS 0932 | D 30 | rR:μσmM 0.01 0.03 0.00 0.12 | F:μσmM 323.5 1.9 316.0 324.0 | H 1.944 | V -0.009 | pL -0.002 | vL 0.000 | ∇ 0.002
U 13 | F 026624 | FPS 1079 | D 31 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.944 | V -0.007 | pL -0.002 | vL 0.000 | ∇ 0.002
U 14 | F 028672 | FPS 0854 | D 34 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.945 | V -0.006 | pL -0.001 | vL 0.000 | ∇ 0.002
U 15 | F 030720 | FPS 0803 | D 36 | rR:μσmM 0.02 0.09 0.00 0.39 | F:μσmM 317.6 24.9 221.0 324.0 | H 1.941 | V -0.001 | pL -0.004 | vL 0.001 | ∇ 0.012
U 16 | F 032768 | FPS 0610 | D 40 | rR:μσmM 0.02 0.09 0.00 0.39 | F:μσmM 317.6 24.9 221.0 324.0 | H 1.944 | V -0.006 | pL -0.002 | vL 0.000 | ∇ 0.002
U 17 | F 034816 | FPS 0924 | D 42 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.945 | V -0.004 | pL -0.001 | vL 0.000 | ∇ 0.002
U 18 | F 036864 | FPS 0982 | D 44 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.945 | V -0.004 | pL -0.001 | vL 0.000 | ∇ 0.002
U 19 | F 038912 | FPS 0917 | D 46 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.945 | V -0.004 | pL -0.001 | vL 0.000 | ∇ 0.001
U 20 | F 040960 | FPS 1077 | D 48 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.945 | V -0.002 | pL -0.001 | vL 0.000 | ∇ 0.002
Status saved
U 21 | F 043008 | FPS 1048 | D 50 | rR:μσmM 0.02 0.04 0.00 0.16 | F:μσmM 322.5 4.9 304.0 324.0 | H 1.943 | V -0.001 | pL -0.002 | vL 0.000 | ∇ 0.005
U 22 | F 045056 | FPS 1010 | D 52 | rR:μσmM 0.04 0.10 0.00 0.39 | F:μσmM 315.9 25.7 218.0 324.0 | H 1.942 | V 0.003 | pL -0.004 | vL 0.000 | ∇ 0.016
U 23 | F 047104 | FPS 0952 | D 54 | rR:μσmM 0.02 0.10 0.00 0.39 | F:μσmM 317.4 25.7 218.0 324.0 | H 1.943 | V 0.004 | pL 0.002 | vL 0.000 | ∇ 0.005
U 24 | F 049152 | FPS 1014 | D 56 | rR:μσmM 0.06 0.17 0.00 0.61 | F:μσmM 305.9 49.7 141.0 324.0 | H 1.938 | V 0.009 | pL -0.005 | vL 0.001 | ∇ 0.012
