update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
1,2048,1787.0808243103095,1,0.0,0.0,0,0,0.0,0.0,0,0,1.93756665289402,-0.12118527013808489,-0.0175927133532241,0.0018614152650116012,0.028820640835878285,0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
2,4096,1878.9629340568672,2,0.0,0.0,0,0,0.0,0.0,0,0,1.9313615560531616,-0.10404970310628414,-0.018047227757051587,0.0003131543126073666,0.022261784367065676,0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
3,6144,2112.0108419021226,3,0.022222221828997135,0.06061191189971584,0.0,0.21944443881511688,320.5,10.671222985206523,281.0,324.0,1.9285469949245453,-0.06755334418267012,-0.027208146173506975,0.0007174748534453101,0.018947949455834334,0.022222221828997135,0.06061191189971584,0.0,0.21944443881511688
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
4,8192,2089.3196019317234,4,0.11909722164273262,0.2489578483019114,0.0,0.675000011920929,287.875,75.6429730708676,117.0,324.0,1.9094024747610092,-0.04633182846009731,-0.02849562792107463,0.0038738831062801182,0.04241815167508798,0.11909722164273262,0.2489578483019114,0.0,0.675000011920929
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
5,10240,2088.779543324633,5,0.17447916604578495,0.26561972308743054,0.0,0.675000011920929,272.4375,79.4543648502082,117.0,324.0,1.9238360077142715,-0.033869880717247725,-0.018943930394016206,0.001569869025843218,0.02897054628221942,0.17447916604578495,0.26561972308743054,0.0,0.675000011920929
