-m --algo ppo --save-interval 10 --lr 0.001 --procs 8 --spec 0 4 0 1

Namespace(algo='ppo', batch_size=256, clip_eps=0.2, discount=0.99, entropy_coef=0.01, env=None, epochs=4, frames=10000000, frames_per_proc=None, gae_lambda=0.95, log_interval=1, lr=0.001, max_grad_norm=0.5, mem=False, model=None, optim_alpha=0.99, optim_eps=1e-08, procs=8, recurrence=1, save_interval=10, seed=794698, spec=[0, 4, 0, 1], text=False, value_loss_coef=0.5)

Device: cpu

Environments loaded

Training status loaded

Observations preprocessor loaded
Model loaded

ACModel(
  (image_conv): Sequential(
    (0): Conv2d(3, 16, kernel_size=(2, 2), stride=(1, 1))
    (1): ReLU()
    (2): MaxPool2d(kernel_size=(2, 2), stride=(2, 2), padding=0, dilation=1, ceil_mode=False)
    (3): Conv2d(16, 32, kernel_size=(2, 2), stride=(1, 1))
    (4): ReLU()
    (5): Conv2d(32, 64, kernel_size=(2, 2), stride=(1, 1))
    (6): ReLU()
  )
  (actor): Sequential(
    (0): Linear(in_features=66, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=7, bias=True)
  )
  (critic): Sequential(
    (0): Linear(in_features=66, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=1, bias=True)
  )
)

Optimizer loaded

U 1 | F 002048 | FPS 0667 | D 3 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 0.0 0.0 0 0 | H 1.933 | V 0.071 | pL 0.010 | vL 0.001 | ∇ 0.032
U 2 | F 004096 | FPS 0673 | D 6 | rR:μσmM 0.05 0.14 0.00 0.46 | F:μσmM 26.1 69.4 0.0 225.0 | H 1.935 | V 0.070 | pL 0.006 | vL 0.001 | ∇ 0.016
U 3 | F 006144 | FPS 0672 | D 9 | rR:μσmM 0.07 0.14 0.00 0.46 | F:μσmM 307.0 38.8 193.0 324.0 | H 1.939 | V 0.058 | pL 0.015 | vL 0.000 | ∇ 0.010
U 4 | F 008192 | FPS 0665 | D 12 | rR:μσmM 0.06 0.12 0.00 0.38 | F:μσmM 310.4 30.1 225.0 324.0 | H 1.937 | V 0.051 | pL 0.007 | vL 0.000 | ∇ 0.010
U 5 | F 010240 | FPS 0670 | D 15 | rR:μσmM 0.02 0.08 0.00 0.31 | F:μσmM 319.2 18.6 247.0 324.0 | H 1.942 | V 0.039 | pL 0.007 | vL 0.000 | ∇ 0.005
U 6 | F 012288 | FPS 0669 | D 18 | rR:μσmM 0.02 0.08 0.00 0.31 | F:μσmM 319.2 18.6 247.0 324.0 | H 1.943 | V 0.032 | pL 0.007 | vL 0.000 | ∇ 0.007
U 7 | F 014336 | FPS 0662 | D 21 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.943 | V 0.028 | pL 0.006 | vL 0.000 | ∇ 0.005
U 8 | F 016384 | FPS 0667 | D 24 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.943 | V 0.022 | pL 0.007 | vL 0.000 | ∇ 0.007
U 9 | F 018432 | FPS 0666 | D 27 | rR:μσmM 0.04 0.15 0.00 0.62 | F:μσmM 312.3 45.3 137.0 324.0 | H 1.937 | V 0.023 | pL -0.002 | vL 0.001 | ∇ 0.033
U 10 | F 020480 | FPS 0662 | D 30 | rR:μσmM 0.05 0.15 0.00 0.62 | F:μσmM 310.4 45.4 137.0 324.0 | H 1.941 | V 0.012 | pL 0.001 | vL 0.000 | ∇ 0.009
Status saved
